station,lon,lat,Period,Amplit.
Point_401,-135.25,-4.49538087844849,11.9999084479641,1.57341559526572
Point_402,-135.25,3.49782538414001,11.9999084479641,1.47099482825821
Point_403,-135.25,11.4235544204712,11.9999084479641,1.14531401245914
Point_404,-135.25,19.1340980529785,11.9999084479641,0.685911404188794
Point_405,-135.248748779297,26.478048324585,11.9999084479641,0.204508221698808
Point_406,-135.224548339844,33.2240867614746,11.9999084479641,0.512182901892549
Point_407,-135.119689941406,39.2286186218262,11.9999084479641,1.0234781724154
Point_408,-134.857650756836,44.4857406616211,11.9999084479641,1.55428328717027
Point_409,-134.356597900391,49.0686378479004,11.9999084479641,2.03797142781593
Point_410,-133.529846191406,53.0744476318359,11.9999084479641,2.47847507260237
Point_411,-127.203384399414,-72.8274688720703,11.9999084479641,1.17483311046708
Point_412,-127.24600982666,-70.3415222167969,11.9999084479641,0.942702924429257
Point_413,-127.25,-67.487548828125,11.9999084479641,0.780952353684178
Point_414,-127.25,-64.2225189208984,11.9999084479641,0.662056326697018
Point_415,-127.25,-60.5178337097168,11.9999084479641,0.581568339800544
Point_416,-127.25,-56.3349456787109,11.9999084479641,0.509513813264597
Point_417,-127.25,-51.6374168395996,11.9999084479641,0.410545519798637
Point_418,-127.25,-46.3974609375,293.390039171796,0.300947214473686
Point_419,-127.25,-40.6013488769531,263.859084046301,0.192052992542973
Point_420,-127.25,-34.255500793457,11.9999084479641,0.331711700780709
Point_421,-127.25,-27.392578125,11.9999084479641,0.73097418633349
Point_422,-127.25,-20.0761108398438,11.9999084479641,1.22890816519275
Point_423,-127.25,-12.4020042419434,11.9999084479641,1.5816051024026
Point_424,-127.25,-4.49538087844849,11.9999084479641,1.69033441702374
Point_425,-127.25,3.49782538414001,11.9999084479641,1.54655404698813
Point_426,-127.25,11.4235544204712,11.9999084479641,1.23773611865883
Point_427,-127.25,19.1340980529785,11.9999084479641,0.885070330455764
Point_428,-127.249008178711,26.4733543395996,11.9999084479641,0.621327838809286
Point_429,-127.229949951172,33.1823539733887,11.9999084479641,0.777711996887417
Point_430,-127.147972106934,39.0974884033203,11.9999084479641,1.26893102469378
Point_431,-126.945213317871,44.2108879089355,11.9999084479641,1.86995761143789
Point_432,-126.561950683594,48.6039123535156,11.9999084479641,2.27191645472425
Point_433,-119.20002746582,-72.8010177612305,11.9999084479641,1.27943871608438
Point_434,-119.245697021484,-70.3366470336914,11.9999084479641,1.05803298475092
Point_435,-119.25,-67.4875411987305,11.9999084479641,0.892672343554767
Point_436,-119.25,-64.2225189208984,11.9999084479641,0.763870295505858
Point_437,-119.25,-60.5178337097168,11.9999084479641,0.662101652798315
Point_438,-119.25,-56.3349456787109,11.9999084479641,0.566440563997125
Point_439,-119.25,-51.6374168395996,11.9999084479641,0.433726676981604
Point_440,-119.25,-46.3974609375,293.225950782998,0.275870290358096
Point_441,-119.25,-40.6013488769531,293.390039171796,0.374255103244761
Point_442,-119.25,-34.255500793457,11.9999084479641,0.415759274207934
Point_443,-119.25,-27.392578125,11.9999084479641,0.858110814951717
Point_444,-119.25,-20.0761108398438,11.9999084479641,1.28029220085654
Point_445,-119.25,-12.4020042419434,11.9999084479641,1.49216038877556
Point_446,-119.25,-4.49538087844849,11.9999084479641,1.47193446761542
Point_447,-119.25,3.49782538414001,11.9999084479641,1.31448705594465
Point_448,-119.25,11.4235544204712,11.9999084479641,1.15950744326102
Point_449,-119.25,19.1340980529785,11.9999084479641,1.08692716894898
Point_450,-119.249359130859,26.4699382781982,11.9999084479641,1.06945831485176
Point_451,-119.237113952637,33.1519470214844,11.9999084479641,1.22301407504293
Point_452,-111.201637268066,-72.7737655639648,11.9999084479641,1.34093606073227
Point_453,-111.245803833008,-70.3316421508789,11.9999084479641,1.16596213015865
Point_454,-111.25,-67.4875335693359,11.9999084479641,0.998600801638849
Point_455,-111.25,-64.2225189208984,11.9999084479641,0.859820252659092
Point_456,-111.25,-60.5178337097168,11.9999084479641,0.744129306620209
Point_457,-111.25,-56.3349456787109,11.9999084479641,0.622574977288697
Point_458,-111.25,-51.6374168395996,11.9999084479641,0.456472023397742
Point_459,-111.25,-46.3974609375,260.710094480358,0.309914262067365
Point_460,-111.25,-40.6013488769531,899.293310463122,0.30595698292086
Point_461,-111.25,-34.255500793457,11.9999084479641,0.467933427657745
Point_462,-111.25,-27.392578125,11.9999084479641,0.870508194758451
Point_463,-111.25,-20.0761108398438,11.9999084479641,1.10584976335613
Point_464,-111.25,-12.4020042419434,11.9999084479641,1.09577593547924
Point_465,-111.25,-4.49538087844849,11.9999084479641,0.896373516760804
Point_466,-111.25,3.49782538414001,11.9999084479641,0.73927867428197
Point_467,-111.25,11.4235544204712,11.9999084479641,0.872369363982129
Point_468,-111.25,19.1340980529785,11.9999084479641,1.07926422787818
Point_469,-111.249771118164,26.4681186676025,11.9999084479641,1.17816028670096
Point_470,-103.246322631836,-70.3269882202148,11.9999084479641,1.27132216502092
Point_471,-103.25,-67.4875259399414,11.9999084479641,1.10384192673599
Point_472,-103.25,-64.2225189208984,11.9999084479641,0.960511341752359
Point_473,-103.25,-60.5178337097168,11.9999084479641,0.833377432074643
Point_474,-103.25,-56.3349456787109,11.9999084479641,0.696080049782716
Point_475,-103.25,-51.6374168395996,11.9999084479641,0.507232724592539
Point_476,-103.25,-46.3974609375,552.463645943098,0.273364334468768
Point_477,-103.25,-40.6013488769531,426.944625407166,0.220476176471105
Point_478,-103.25,-34.255500793457,11.9999084479641,0.487800863695005
Point_479,-103.25,-27.392578125,11.9999084479641,0.799560416889967
Point_480,-103.25,-20.0761108398438,11.9999084479641,0.864707876832486
Point_481,-103.25,-12.4020042419434,11.9999084479641,0.587654082215158
Point_482,-103.25,-4.49538087844849,24.0003662165255,0.0714019903976463
Point_483,-103.25,3.49782538414001,11.9999084479641,0.581490519608529
Point_484,-103.25,11.4235544204712,11.9999084479641,0.886543294103199
Point_485,-95.2471694946289,-70.3231353759766,11.9999084479641,1.35533070785871
Point_486,-95.25,-67.4875183105469,11.9999084479641,1.20782988563421
Point_487,-95.25,-64.2225189208984,11.9999084479641,1.07182353191992
Point_488,-95.25,-60.5178337097168,11.9999084479641,0.946961612160145
Point_489,-95.25,-56.3349456787109,11.9999084479641,0.808596310285923
Point_490,-95.25,-51.6374168395996,11.9999084479641,0.628054633654476
Point_491,-95.25,-46.3974609375,11.9999084479641,0.40815408186474
Point_492,-95.25,-40.6013488769531,11.9999084479641,0.327665516252086
Point_493,-95.25,-34.255500793457,11.9999084479641,0.566869572736609
Point_494,-95.25,-27.392578125,11.9999084479641,0.774468919733242
Point_495,-95.25,-20.0761108398438,11.9999084479641,0.751315725587029
Point_496,-95.25,-12.4020042419434,11.9999084479641,0.530832130906015
Point_497,-95.25,-4.49538087844849,11.9999084479641,0.844261595075167
Point_498,-95.25,3.49782538414001,11.9999084479641,1.6405907374338
Point_499,-95.25,11.4235544204712,11.9999084479641,1.8262885476607
Point_500,-95.25,19.1340980529785,24.0003662165255,0.323101236790676
Point_501,-95.2506103515625,26.4697761535645,24.0003662165255,0.317766853938889
Point_502,-87.2304992675781,-72.7124786376953,11.9999084479641,1.58870249434372
Point_503,-87.2482833862305,-70.3204345703125,11.9999084479641,1.47483772063591
Point_504,-87.25,-67.4875183105469,11.9999084479641,1.31216216895415
Point_505,-87.25,-64.2225189208984,11.9999084479641,1.17648760053044
Point_506,-87.25,-60.5178337097168,11.9999084479641,1.08029361990954
Point_507,-87.25,-56.3349456787109,11.9999084479641,0.984888860936448
Point_508,-87.25,-51.6374168395996,11.9999084479641,0.8523176424858
Point_509,-87.25,-46.3974609375,11.9999084479641,0.678076452847492
Point_510,-87.25,-40.6013488769531,11.9999084479641,0.613662154037315
Point_511,-87.25,-34.255500793457,11.9999084479641,0.761659063317017
Point_512,-87.25,-27.392578125,11.9999084479641,0.895833778216803
Point_513,-87.25,-20.0761108398438,11.9999084479641,0.834169653636261
Point_514,-87.25,-12.4020042419434,11.9999084479641,0.785816959746064
Point_515,-87.25,-4.49538087844849,11.9999084479641,1.46341754906236
Point_516,-87.25,3.49782538414001,11.9999084479641,2.7739349928505
Point_517,-87.25,11.4235544204712,11.9999084479641,2.69728524590803
Point_518,-87.25,19.1340980529785,11.9999084479641,0.136440748227006
Point_519,-87.2509689331055,26.4731006622314,24.0003662165255,0.298317087418255
Point_520,-90.7390747070312,58.4375228881836,11.9999084479641,1.53035056345733
Point_521,-92.513542175293,60.895866394043,11.9999084479641,1.50026188004797
Point_522,-79.2448883056641,-72.7054061889648,11.9999084479641,1.96508003592338
Point_523,-79.2495498657227,-70.3191452026367,11.9999084479641,1.69385660293688
Point_524,-79.25,-67.4875106811523,11.9999084479641,1.39703194316155
Point_525,-79.25,-64.2225189208984,11.9999084479641,1.24684701930945
Point_526,-79.25,-60.5178337097168,11.9999084479641,1.20280176265746
Point_527,-79.25,-56.3349456787109,11.9999084479641,1.24557101804449
Point_528,-79.25,-51.6374168395996,11.9999084479641,1.24783374162827
Point_529,-79.25,-46.3974609375,11.9999084479641,1.09795133442394
Point_530,-79.25,-40.6013488769531,11.9999084479641,1.02938232993736
Point_531,-79.25,-34.255500793457,11.9999084479641,1.09531351329726
Point_532,-79.25,-27.392578125,11.9999084479641,1.15800997763396
Point_533,-79.25,-20.0761108398438,11.9999084479641,1.07323061688696
Point_534,-79.25,-12.4020042419434,11.9999084479641,0.954985925964327
Point_535,-79.25,3.49782538414001,11.9999084479641,3.69344575824199
Point_536,-79.25,11.4235544204712,11.9999084479641,0.312674657763925
Point_537,-79.25,19.1340980529785,11.9999084479641,0.0926523114207089
Point_538,-79.2512359619141,26.477725982666,11.9999084479641,1.00575996141176
Point_539,-82.1814880371094,56.5298843383789,11.9999084479641,0.738309439713831
Point_540,-83.9515380859375,59.6124305725098,217.366500829187,0.254808253733058
Point_541,-86.401985168457,62.3115615844727,11.9999084479641,0.865706122785602
Point_542,-98.6712341308594,67.7811813354492,11.9999084479641,0.610260326095045
Point_543,-103.548294067383,68.4791259765625,11.9999084479641,0.394765950927267
Point_544,-71.25,-67.4875106811523,11.9999084479641,1.43870832931731
Point_545,-71.25,-64.2225189208984,11.9999084479641,1.19648474393256
Point_546,-71.25,-60.5178337097168,11.9999084479641,1.19330783139247
Point_547,-71.25,-56.3349456787109,11.9999084479641,1.55426370221061
Point_548,-71.25,-27.392578125,11.9999084479641,1.50228230020981
Point_549,-71.25,-20.0761108398438,11.9999084479641,1.38428413352325
Point_550,-71.25,11.4235544204712,24.0003662165255,0.88788806681329
Point_551,-71.2513885498047,26.4832191467285,11.9999084479641,0.738041339353461
Point_552,-71.2783966064453,33.2699928283691,11.9999084479641,0.876542153826796
Point_553,-71.3964614868164,39.3722991943359,11.9999084479641,0.931471947998715
Point_554,-79.8774261474609,63.9254684448242,11.9999084479641,1.22074223254991
Point_555,-102.077659606934,70.7688369750977,11.9999084479641,0.729550065499418
Point_556,-63.25,-64.2225189208984,11.9999084479641,0.813052624336129
Point_557,-63.25,-60.5178337097168,11.9999084479641,0.923395988298834
Point_558,-63.25,-56.3349456787109,11.9999084479641,1.13990330079162
Point_559,-63.25,-51.6374168395996,11.9999084479641,3.3835570589406
Point_560,-63.25,-46.3974609375,11.9999084479641,2.08296311476988
Point_561,-63.25,11.4235544204712,11.9999084479641,0.212055384419339
Point_562,-63.25,19.1340980529785,11.9999084479641,0.247806260941307
Point_563,-63.2514038085938,26.4890575408936,11.9999084479641,0.535301979546414
Point_564,-63.2789268493652,33.3217353820801,11.9999084479641,0.739308263186943
Point_565,-63.4003562927246,39.5336227416992,11.9999084479641,0.817687458947221
Point_566,-64.3173980712891,50.1281814575195,11.9999084479641,2.66313268002947
Point_567,-66.9421157836914,58.684497833252,11.9999084479641,4.92467443230297
Point_568,-69.3104400634766,62.3421821594238,11.9999084479641,4.93464331198338
Point_569,-77.4764785766602,68.4661865234375,11.9999084479641,0.838237799743232
Point_570,-91.7144317626953,72.4596710205078,11.9999084479641,0.936111466850509
Point_571,-55.3848686218262,-75.0851974487305,11.9999084479641,1.47752989118137
Point_572,-55.2817192077637,-72.8646545410156,11.9999084479641,1.29243118987175
Point_573,-55.2527389526367,-70.3482208251953,11.9999084479641,1.10352732212519
Point_574,-55.25,-67.4875564575195,11.9999084479641,0.997931925136154
Point_575,-55.25,-64.2225189208984,11.9999084479641,0.947417788267898
Point_576,-55.25,-60.5178337097168,11.9999084479641,0.694718057480441
Point_577,-55.25,-56.3349456787109,11.9999084479641,0.874685923463426
Point_578,-55.25,-51.6374168395996,11.9999084479641,1.08933837039717
Point_579,-55.25,-46.3974609375,11.9999084479641,0.949882624961787
Point_580,-55.25,-40.6013488769531,11.9999084479641,0.916534507647496
Point_581,-55.25,11.4235544204712,11.9999084479641,0.580971552096919
Point_582,-55.25,19.1340980529785,11.9999084479641,0.0746557188790308
Point_583,-55.2512817382812,26.4946689605713,11.9999084479641,0.369129617329229
Point_584,-55.276554107666,33.371395111084,11.9999084479641,0.624845921048089
Point_585,-55.3891105651855,39.6879386901855,11.9999084479641,0.793275308448886
Point_586,-55.6796722412109,45.4374313354492,11.9999084479641,1.23358829916112
Point_587,-57.2426643371582,55.4006652832031,11.9999084479641,0.97836630241909
Point_588,-58.8053855895996,59.7256698608398,11.9999084479641,0.971324464561311
Point_589,-61.1751976013184,63.6751747131348,11.9999084479641,1.65437612426842
Point_590,-47.3010749816895,-75.1128387451172,11.9999084479641,1.29929342412577
Point_591,-47.2622718811035,-72.8761367797852,11.9999084479641,1.1116207194522
Point_592,-47.2510719299316,-70.3504180908203,11.9999084479641,0.959308540870741
Point_593,-47.25,-67.4875564575195,11.9999084479641,0.887927441226673
Point_594,-47.25,-64.2225189208984,11.9999084479641,0.774378810413548
Point_595,-47.25,-60.5178337097168,11.9999084479641,0.666388761126242
Point_596,-47.25,-56.3349456787109,11.9999084479641,0.676640362064788
Point_597,-47.25,-51.6374168395996,11.9999084479641,0.700643067842443
Point_598,-47.25,-46.3974609375,11.9999084479641,0.739419743259546
Point_599,-47.25,-40.6013488769531,11.9999084479641,0.743470499898003
Point_600,-47.25,-34.255500793457,11.9999084479641,0.701613799410811
Point_601,-47.25,-27.392578125,11.9999084479641,0.606126322910915
Point_602,-47.25,3.49782538414001,11.9999084479641,1.35843668357286
Point_603,-47.25,11.4235544204712,11.9999084479641,0.827199375398257
Point_604,-47.25,19.1340980529785,11.9999084479641,0.290462680005829
Point_605,-47.2510261535645,26.4994792938232,11.9999084479641,0.279195706431423
Point_606,-47.2713317871094,33.4139671325684,11.9999084479641,0.52568223841278
Point_607,-47.362621307373,39.8199996948242,11.9999084479641,0.60084217860301
Point_608,-47.6010055541992,45.7092552185059,11.9999084479641,0.546214539861363
Point_609,-48.0795974731445,51.1081352233887,11.9999084479641,0.598872183271653
Point_610,-48.913745880127,56.0627937316895,11.9999084479641,0.819634014923348
Point_611,-50.2617607116699,60.6265869140625,11.9999084479641,1.19916204798863
Point_612,-52.3642539978027,64.8468475341797,11.9999084479641,1.6012122683457
Point_613,-55.6082420349121,68.7463989257812,11.9999084479641,0.674661977411463
Point_614,-60.6147232055664,72.2958908081055,24.0003662165255,0.501874243845352
Point_615,-68.2883911132812,75.3772506713867,11.9999084479641,0.684562857837873
Point_616,-94.1067123413086,79.1614532470703,11.9999084479641,0.379198627951043
Point_617,-39.218994140625,-75.115104675293,11.9999084479641,1.13457726458638
Point_618,-39.2433242797852,-72.8774337768555,11.9999084479641,0.966699601478764
Point_619,-39.2494583129883,-70.3507080078125,11.9999084479641,0.823700941705431
Point_620,-39.25,-67.4875564575195,11.9999084479641,0.699449278584407
Point_621,-39.25,-64.2225189208984,11.9999084479641,0.63592020313271
Point_622,-39.25,-60.5178337097168,11.9999084479641,0.551267625282327
Point_623,-39.25,-56.3349456787109,11.9999084479641,0.525934933869363
Point_624,-39.25,-51.6374168395996,11.9999084479641,0.51074740281538
Point_625,-39.25,-46.3974609375,11.9999084479641,0.553370864307208
Point_626,-39.25,-40.6013488769531,11.9999084479641,0.570891230778227
Point_627,-39.25,-34.255500793457,11.9999084479641,0.516270863124515
Point_628,-39.25,-27.392578125,11.9999084479641,0.271851693439615
Point_629,-39.25,-20.0761108398438,12.0001831082628,0.225647738051121
Point_630,-39.25,3.49782538414001,11.9999084479641,1.33115370274146
Point_631,-39.25,11.4235544204712,11.9999084479641,0.88433284299443
Point_632,-39.25,19.1340980529785,11.9999084479641,0.399525351901433
Point_633,-39.2506446838379,26.502965927124,11.9999084479641,0.209695609628604
Point_634,-39.2635612487793,33.4448699951172,11.9999084479641,0.445365457420596
Point_635,-39.322338104248,39.9161109924316,11.9999084479641,0.471500228983813
Point_636,-39.4784088134766,45.9079399108887,11.9999084479641,0.258963688182592
Point_637,-39.7983436584473,51.4406356811523,157.822998193859,0.294702241899912
Point_638,-40.3702850341797,56.5562782287598,11.9999084479641,0.63718378879481
Point_639,-41.3233757019043,61.3096618652344,11.9999084479641,1.15094479924662
Point_640,-68.5158615112305,80.3178558349609,11.9999084479641,1.66786615126624
Point_641,-87.5324859619141,82.2210083007812,458.694663167104,0.232186478004176
Point_642,-31.1461791992188,-75.0937271118164,11.9999084479641,1.02052554433193
Point_643,-31.2264804840088,-72.869255065918,11.9999084479641,0.853716959504204
Point_644,-31.2480182647705,-70.3492202758789,11.9999084479641,0.707523301796625
Point_645,-31.25,-67.4875564575195,11.9999084479641,0.574853714266038
Point_646,-31.25,-64.2225189208984,11.9999084479641,0.460148758328482
Point_647,-31.25,-60.5178337097168,11.9999084479641,0.36725266655906
Point_648,-31.25,-56.3349456787109,11.9999084479641,0.358385718552491
Point_649,-31.25,-51.6374168395996,11.9999084479641,0.363790368076567
Point_650,-31.25,-46.3974609375,11.9999084479641,0.411561253873479
Point_651,-31.25,-40.6013488769531,11.9999084479641,0.445368625919488
Point_652,-31.25,-34.255500793457,11.9999084479641,0.381415121714742
Point_653,-31.25,-27.392578125,650.481389578164,0.0929125360771377
Point_654,-31.25,-20.0761108398438,12.0001831082628,0.21192052041634
Point_655,-31.25,-12.4020042419434,11.9999084479641,0.687468844318798
Point_656,-31.25,-4.49538087844849,11.9999084479641,1.08571189009273
Point_657,-31.25,3.49782538414001,11.9999084479641,1.17043132530283
Point_658,-31.25,11.4235544204712,11.9999084479641,0.847059204815525
Point_659,-31.25,19.1340980529785,11.9999084479641,0.403403901026968
Point_660,-31.2501754760742,26.5046901702881,11.9999084479641,0.275219233375812
Point_661,-31.2538051605225,33.4603424072266,11.9999084479641,0.468387575828187
Point_662,-31.2712669372559,39.9651107788086,11.9999084479641,0.554982354944064
Point_663,-31.3213577270508,46.0118751525879,11.9999084479641,0.353238636927054
Point_664,-31.4339218139648,51.6203155517578,800.439694656489,0.331773572827871
Point_665,-31.6557559967041,56.8331298828125,11.9999084479641,0.640110907695947
Point_666,-32.0628356933594,61.708869934082,11.9999084479641,1.03293602970333
Point_667,-32.7862510681152,66.3113403320312,11.9999084479641,1.22607914061036
Point_668,-72.5514831542969,85.1745910644531,610.346915017462,0.261380888006201
Point_669,-23.2131023406982,-72.8529891967773,11.9999084479641,0.77281681747726
Point_670,-23.2468643188477,-70.3462295532227,11.9999084479641,0.619809004501894
Point_671,-23.25,-67.4875564575195,11.9999084479641,0.467143954493401
Point_672,-23.25,-64.2225189208984,11.9999084479641,0.307704951388787
Point_673,-23.25,-60.5178337097168,408.642244738893,0.237664384653248
Point_674,-23.25,-56.3349456787109,587.108622620381,0.253335591184443
Point_675,-23.25,-51.6374168395996,1194.27790432802,0.258893611235999
Point_676,-23.25,-46.3974609375,11.9999084479641,0.320994854838814
Point_677,-23.25,-40.6013488769531,11.9999084479641,0.385553070735044
Point_678,-23.25,-34.255500793457,11.9999084479641,0.330437006999895
Point_679,-23.25,-27.392578125,11.9999084479641,0.145542695657088
Point_680,-23.25,-20.0761108398438,12.0001831082628,0.147641369719414
Point_681,-23.25,-12.4020042419434,11.9999084479641,0.549135385864036
Point_682,-23.25,-4.49538087844849,11.9999084479641,0.886051831604637
Point_683,-23.25,3.49782538414001,11.9999084479641,1.0178321827664
Point_684,-23.25,11.4235544204712,11.9999084479641,0.852580389051504
Point_685,-23.25,19.1340980529785,11.9999084479641,0.457012617573614
Point_686,-23.2496471405029,26.5043449401855,11.9999084479641,0.52170097822733
Point_687,-23.2428359985352,33.457706451416,11.9999084479641,0.745146151261687
Point_688,-23.2137260437012,39.959114074707,11.9999084479641,0.858430747216432
Point_689,-23.1440048217773,46.0058212280273,11.9999084479641,0.78547211246844
Point_690,-23.0209560394287,51.6231460571289,11.9999084479641,0.727457908007262
Point_691,-22.8412590026855,56.858715057373,11.9999084479641,0.855536574181209
Point_692,-22.611364364624,61.7751350402832,11.9999084479641,1.10504236632276
Point_693,-22.3482570648193,66.4407730102539,11.9999084479641,0.716587696508607
Point_694,-22.8058300018311,83.4249649047852,610.346915017462,0.233374654473449
Point_695,-27.5451030731201,87.1206893920898,1317.30653266332,0.257664021992784
Point_696,-15.2460784912109,-70.3420944213867,11.9999084479641,0.56976244887089
Point_697,-15.2499990463257,-67.487548828125,11.9999084479641,0.362096535685678
Point_698,-15.25,-64.2225189208984,729.190542420028,0.229808295718873
Point_699,-15.25,-60.5178337097168,640.156288156288,0.26921978839488
Point_700,-15.25,-56.3349456787109,640.156288156288,0.247641955266893
Point_701,-15.25,-51.6374168395996,1194.27790432802,0.268610897320753
Point_702,-15.25,-46.3974609375,11.9999084479641,0.317336714360721
Point_703,-15.25,-40.6013488769531,11.9999084479641,0.424262050319526
Point_704,-15.25,-34.255500793457,11.9999084479641,0.430652975369469
Point_705,-15.25,-27.392578125,11.9999084479641,0.311578557859138
Point_706,-15.25,-20.0761108398438,11.9999084479641,0.167091390143724
Point_707,-15.25,-12.4020042419434,11.9999084479641,0.383887723192135
Point_708,-15.25,-4.49538087844849,11.9999084479641,0.698300242340647
Point_709,-15.25,3.49782538414001,11.9999084479641,0.886043747210752
Point_710,-15.2491025924683,26.5017719268799,11.9999084479641,1.0285245165981
Point_711,-15.2315607070923,33.435604095459,11.9999084479641,1.19747111405011
Point_712,-15.1549005508423,39.8940391540527,11.9999084479641,1.25863134243254
Point_713,-14.9635286331177,45.881706237793,11.9999084479641,1.29715389151517
Point_714,-14.6019773483276,51.436149597168,11.9999084479641,1.22560328132924
Point_715,-14.0159454345703,56.6140899658203,11.9999084479641,1.164053133472
Point_716,-13.1401519775391,61.481632232666,11.9999084479641,0.843196326403155
Point_717,-11.8725605010986,66.1056060791016,11.9999084479641,0.446559926268561
Point_718,-10.0246343612671,70.5421676635742,11.9999084479641,0.513006856181566
Point_719,-7.20828247070312,74.8201141357422,11.9999084479641,0.599393497273932
Point_720,-2.51932716369629,78.9164505004883,11.9999084479641,0.479641480525317
Point_721,6.57592725753784,82.7124710083008,1314.00501253133,0.263603240432299
Point_722,28.9929962158203,85.8310317993164,1172.90380313199,0.262280981508051
Point_723,-7.24570989608765,-70.337272644043,11.9999084479641,0.541288855676725
Point_724,-7.24999952316284,-67.4875411987305,11.9999084479641,0.355298088938306
Point_725,-7.25,-64.2225189208984,730.206128133705,0.24731680644808
Point_726,-7.25,-60.5178337097168,552.463645943098,0.244600683418007
Point_727,-7.25,-56.3349456787109,158.586811857229,0.272915125159575
Point_728,-7.25,-51.6374168395996,11.9999084479641,0.234675485509939
Point_729,-7.25,-46.3974609375,11.9999084479641,0.398670429611153
Point_730,-7.25,-40.6013488769531,11.9999084479641,0.525532326672941
Point_731,-7.25,-34.255500793457,11.9999084479641,0.574153481609795
Point_732,-7.25,-27.392578125,11.9999084479641,0.524723387985321
Point_733,-7.25,-20.0761108398438,11.9999084479641,0.405390409998475
Point_734,-7.25,-12.4020042419434,11.9999084479641,0.342534996725263
Point_735,-7.25,-4.49538087844849,11.9999084479641,0.495518011258432
Point_736,-7.25,3.49782538414001,11.9999084479641,0.645885993909918
Point_737,-6.79787445068359,45.6391448974609,11.9999084479641,2.06044892274949
Point_738,-6.22133350372314,51.0581130981445,11.9999084479641,6.46954708619966
Point_739,-3.82755064964294,60.8266868591309,11.9999084479641,0.713297115845445
Point_740,-1.69309866428375,65.306526184082,11.9999084479641,0.493109659795104
Point_741,1.469855427742,69.5760269165039,11.9999084479641,0.606697331026667
Point_742,6.30044507980347,73.6312942504883,11.9999084479641,0.604714854334057
Point_743,27.1773586273193,80.6063613891602,11.9999084479641,0.500284125527665
Point_744,49.0059394836426,82.8027954101562,1310.72,0.282775021561147
Point_745,0.750000536441803,-67.4875335693359,11.9999084479641,0.341796558167799
Point_746,0.75,-64.2225189208984,11.9999084479641,0.250169722883436
Point_747,0.75,-60.5178337097168,552.463645943098,0.311309897549459
Point_748,0.75,-56.3349456787109,488.163873370577,0.234024068331394
Point_749,0.75,-51.6374168395996,11.9999084479641,0.336013463857097
Point_750,0.75,-46.3974609375,11.9999084479641,0.477562007252255
Point_751,0.75,-40.6013488769531,11.9999084479641,0.614433678041747
Point_752,0.75,-34.255500793457,11.9999084479641,0.687297142626652
Point_753,0.75,-27.392578125,11.9999084479641,0.635783498949052
Point_754,0.75,-20.0761108398438,11.9999084479641,0.507206549001549
Point_755,0.75,-12.4020042419434,11.9999084479641,0.389162986620886
Point_756,0.75,-4.49538087844849,11.9999084479641,0.46267173066676
Point_757,0.75,3.49782538414001,11.9999084479641,0.589736450320099
Point_758,0.945295453071594,39.591064453125,1420.83468834688,0.19874581310317
Point_759,3.30756139755249,55.3234481811523,11.9999084479641,0.877468493273815
Point_760,5.17646217346191,59.8328399658203,11.9999084479641,0.956005715335475
Point_761,7.92682361602783,64.0810623168945,11.9999084479641,0.879326488472608
Point_762,11.9455299377441,68.0873413085938,11.9999084479641,0.858668430958258
Point_763,17.8728618621826,71.814582824707,11.9999084479641,0.680282972180313
Point_764,26.7096939086914,75.1328506469727,1087.73443983402,0.218509947935265
Point_765,39.6705627441406,77.7819747924805,11.9999084479641,0.433155347789184
Point_766,56.9928550720215,79.4067230224609,11.9999084479641,0.384871417157547
Point_767,8.75,-67.4875259399414,11.9999084479641,0.358052297478908
Point_768,8.75,-64.2225189208984,11.9999084479641,0.273303449978166
Point_769,8.75,-60.5178337097168,11.9999084479641,0.245515947842039
Point_770,8.75,-56.3349456787109,11.9999084479641,0.274332111838166
Point_771,8.75,-51.6374168395996,11.9999084479641,0.378080068033183
Point_772,8.75,-46.3974609375,11.9999084479641,0.522701307861266
Point_773,8.75,-40.6013488769531,11.9999084479641,0.648017192826837
Point_774,8.75,-34.255500793457,11.9999084479641,0.745921252628893
Point_775,8.75,-27.392578125,11.9999084479641,0.743076716740676
Point_776,8.75,-20.0761108398438,11.9999084479641,0.528858430531695
Point_777,8.75,-12.4020042419434,11.9999084479641,0.407876388562689
Point_778,8.75,-4.49538087844849,11.9999084479641,0.425005571330759
Point_779,11.6680421829224,54.3226661682129,11.9999084479641,1.35281378070397
Point_780,36.0912666320801,72.429328918457,11.9999084479641,0.565203433040654
Point_781,47.5523719787598,74.6272125244141,11.9999084479641,0.568385444573422
Point_782,16.75,-67.4875183105469,11.9999084479641,0.340610460101724
Point_783,16.75,-64.2225189208984,11.9999084479641,0.282014242123018
Point_784,16.75,-60.5178337097168,11.9999084479641,0.255926967513626
Point_785,16.75,-56.3349456787109,11.9999084479641,0.284921235580874
Point_786,16.75,-51.6374168395996,11.9999084479641,0.383551915172812
Point_787,16.75,-46.3974609375,11.9999084479641,0.50523626941383
Point_788,16.75,-40.6013488769531,11.9999084479641,0.638895824584433
Point_789,16.75,-34.255500793457,11.9999084479641,0.745153118896489
Point_790,16.7987518310547,33.1756324768066,1416.99459459459,0.175259877694024
Point_791,43.1737747192383,69.4649429321289,11.9999084479641,0.393307876216617
Point_792,63.8692321777344,72.3666458129883,1307.45137157107,0.359097064243374
