lon,lat,Period,Amplit.
92,-66.5132598876953,11.99991,0.542107577072645
92,21.0124244689941,11.99991,0.629127460608794
92,21.2454738616943,11.99991,0.665499292946517
92.25,-66.5132598876953,11.99991,0.543005225905525
92.25,10.687479019165,11.99991,0.321684858435418
92.25,20.7789249420166,11.99991,0.650951049523222
92.5,-66.5132598876953,11.99991,0.543270297990844
92.5,10.4417161941528,11.99991,0.396326114281417
92.5,10.9330415725708,11.99991,0.406374158632506
92.5,11.6684951782227,11.99991,0.364323404704085
92.5,11.9132204055786,11.99991,0.362470817573216
92.5,12.1577243804932,11.99991,0.367204265288181
92.5,12.4020042419434,11.99991,0.375507686085137
92.5,12.6460552215576,11.99991,0.384068285060072
92.5,12.8898735046387,11.99991,0.392032839323254
92.5,20.5450210571289,11.99991,0.639855759998268
92.75,-66.5132598876953,11.99991,0.543875718935824
92.75,10.687479019165,11.99991,0.456543747536323
92.75,11.4235544204712,11.99991,0.479378052649363
92.75,13.1334543228149,11.99991,0.42999392901333
92.75,13.3767938613892,11.99991,0.435878956825687
92.75,20.3107452392578,11.99991,0.612532946842063
93,-66.5132598876953,11.99991,0.54489388456943
93,11.6684951782227,11.99991,0.512961836099247
93,11.9132204055786,11.99991,0.533646793653726
93,12.1577243804932,11.99991,0.56860477162888
93,12.4020042419434,11.99991,0.579567930388339
93,12.6460552215576,11.99991,0.582537833931003
93,13.6198883056641,11.99991,0.542941563250572
93,20.0761108398438,11.99991,0.598478134241497
93.25,-66.5132598876953,11.99991,0.545359647498695
93.25,7.97413206100464,11.99991,0.233609916375552
93.25,12.8898735046387,11.99991,0.581548123437032
93.25,13.1334543228149,11.99991,0.58298830158205
93.25,13.3767938613892,11.99991,0.582465759736114
93.25,19.8411273956299,11.99991,0.58535949219476
93.5,-66.5132598876953,11.99991,0.545628392706169
93.5,6.98265075683594,11.99991,0.194792539457777
93.5,7.2307300567627,11.99991,0.205207611162497
93.5,7.72647523880005,11.99991,0.3026294759209
93.5,8.22163867950439,11.99991,0.411850214690554
93.5,19.1340980529785,11.99991,0.531331186787159
93.5,19.3701171875,11.99991,0.552500692695387
93.5,19.6057929992676,11.99991,0.586673927934064
93.75,-66.5132598876953,11.99991,0.54653750828765
93.75,6.73443984985352,11.99991,0.23634214693859
93.75,7.47867298126221,11.99991,0.360200508455187
93.75,7.97413206100464,11.99991,0.391755933271524
93.75,18.897741317749,11.99991,0.554274253733183
94,-66.6126937866211,11.99991,0.550573083226975
94,6.98265075683594,11.99991,0.318101159528522
94,7.2307300567627,11.99991,0.352934376108283
94,16.0364284515381,11.99991,0.498671937262179
94,16.276554107666,11.99991,0.495100353211866
94,18.6610488891602,11.99991,0.566122056219895
94.25,-66.6126937866211,11.99991,0.55095484305279
94.25,15.7960119247437,11.99991,0.572804031546291
94.25,16.5163860321045,11.99991,0.504461847458021
94.25,16.7559223175049,11.99991,0.503189047939338
94.25,16.9951572418213,11.99991,0.503396751178592
94.25,17.9490070343018,11.99991,0.520830687103462
94.25,18.1866779327393,11.99991,0.53360323718273
94.25,18.4240283966064,11.99991,0.555470570421682
94.5,-66.5132598876953,11.99991,0.549585670677636
94.5,-66.4134292602539,11.99991,0.547629146608984
94.5,15.7960119247437,11.99991,0.673552162701794
94.5,17.2340850830078,11.99991,0.519594599175061
94.5,17.4727058410645,11.99991,0.525393489942169
94.5,17.7110137939453,11.99991,0.532938656404076
94.75,-66.3131942749023,11.99991,0.545398409948014
94.75,15.7960119247437,11.99991,0.760769079157708
95,-66.2125549316406,11.99991,0.543495903943353
95,5.24266910552979,11.99991,0.162361185436395
95,5.49157285690308,11.99991,0.190366675733825
95,15.5553112030029,11.99991,0.813923998289946
95.25,-66.2125549316406,11.99991,0.543825249157081
95.25,-66.1115188598633,11.99991,0.542652851501561
95.25,-66.0100784301758,11.99991,0.541333188465006
95.25,-65.9082336425781,11.99991,0.53992442237555
95.25,-65.8059768676758,11.99991,0.538644196864143
95.25,-65.7033157348633,11.99991,0.537593364736569
95.25,-65.6002502441406,11.99991,0.536688175967114
95.25,-65.4967651367188,11.99991,0.535204587387758
95.25,-65.3928756713867,11.99991,0.532481321574963
95.25,-65.2885665893555,11.99991,0.529526553724285
95.25,4.74456834793091,11.99991,0.130927603110623
95.25,4.99366569519043,11.99991,0.146363570343783
95.25,5.74037265777588,11.99991,0.345235910622852
95.25,15.5553112030029,11.99991,0.869221068918335
95.5,-65.1838531494141,11.99991,0.528162174025227
95.5,-65.0787124633789,11.99991,0.526563820945654
95.5,4.49538087844849,11.99991,0.120999544906655
95.5,5.74037265777588,11.99991,0.376894325381177
95.5,15.5553112030029,11.99991,0.911336892166209
95.75,-64.9731597900391,11.99991,0.524882275579408
95.75,2.7489447593689,11.99991,0.13313460601891
95.75,4.24610805511475,11.99991,0.11801015170296
95.75,4.49538087844849,11.99991,0.127281723898839
95.75,5.74037265777588,11.99991,0.398107905193083
95.75,15.7960119247437,11.99991,1.00517040906187
95.75,16.0364284515381,11.99991,1.02259734309139
96,-64.9731597900391,11.99991,0.524452320514109
96,2.49920701980591,11.99991,0.145325092158643
96,2.99863004684448,11.99991,0.124207294498763
96,3.99675464630127,11.99991,0.120185867951746
96,5.49157285690308,11.99991,0.432256536565638
96,16.0364284515381,11.99991,0.914928625198343
96.25,-64.9731597900391,11.99991,0.52527824740351
96.25,2.24942183494568,11.99991,0.149903759419672
96.25,2.7489447593689,11.99991,0.13095454208558
96.25,3.99675464630127,11.99991,0.125880050452725
96.25,5.24266910552979,11.99991,0.449619867721571
96.25,16.276554107666,11.99991,0.412277875854512
96.5,-64.9731597900391,11.99991,0.527138289733572
96.5,2.49920701980591,11.99991,0.13791973527052
96.5,3.74732565879822,11.99991,0.130105472430551
96.5,5.24266910552979,11.99991,0.459886092461518
96.5,16.276554107666,11.99991,0.431895705893947
96.75,-64.8671951293945,11.99991,0.524893901101266
96.75,3.49782538414001,11.99991,0.133522648224235
96.75,5.49157285690308,11.99991,0.466065271831184
96.75,16.5163860321045,11.99991,1.75543727040987
97,-64.8671951293945,11.99991,0.527719647084966
97,1.24990081787109,11.99991,0.161243000686651
97,3.24825859069824,11.99991,0.134173592973813
97,3.49782538414001,11.99991,0.140898550284202
97,5.49157285690308,11.99991,0.480053606687161
97,16.7559223175049,11.99991,3.33966316893471
97,16.9951572418213,11.99991,3.84909854217041
97.25,-64.7608032226562,11.99991,0.526851285465032
97.25,0.999949216842651,11.99991,0.165818512492271
97.25,1.49982869625092,11.99991,0.161340071022123
97.25,2.99863004684448,11.99991,0.136442859067091
97.25,5.24266910552979,11.99991,0.518938172227284
97.25,16.5163860321045,11.99991,2.53805541040956
97.25,16.7559223175049,11.99991,3.41385836717621
97.25,16.9951572418213,11.99991,3.9235386900264
97.5,-64.7608032226562,11.99991,0.529821598746163
97.5,0.749978601932526,11.99991,0.172671460699759
97.5,1.49982869625092,11.99991,0.180864697136908
97.5,2.49920701980591,11.99991,0.13888192913595
97.5,2.7489447593689,11.99991,0.136233537009074
97.5,5.24266910552979,11.99991,0.59610163713938
97.5,15.3143272399902,11.99991,1.36543401487875
97.5,15.5553112030029,11.99991,1.30104424176557
97.5,15.7960119247437,11.99991,1.26632869890214
97.5,16.0364284515381,11.99991,1.38481721103053
97.5,16.276554107666,11.99991,1.64241715099526
97.75,-64.6539916992188,11.99991,0.522775240562676
97.75,0.499993652105331,11.99991,0.177542963630926
97.75,1.24990081787109,11.99991,0.186705237899145
97.75,2.24942183494568,11.99991,0.177764450490265
