lon,lat,MOM
105.75,-1.49982869625092,0.6861852
105.75,8.96321582794189,0.4549305
105.75,18.897741317749,1.37842
105.75,19.1340980529785,1.208618
106,-66.2125549316406,0.6298599
106,-6.98265075683594,0.08852323
106,-5.98906373977661,0.4807332
106,-5.74037265777588,0.4763461
106,-5.49157285690308,0.4741448
106,-5.24266910552979,0.475954
106,-4.99366569519043,0.4958493
106,-4.74456834793091,0.4679424
106,-4.49538087844849,0.4766084
106,-4.24610805511475,0.4780514
106,-3.99675464630127,0.4874383
106,-3.74732565879822,0.5001554
106,-3.49782538414001,0.5103124
106,-1.49982869625092,0.6555577
106,3.24825859069824,0.4871888
106,9.21007823944092,0.4984453
106,18.4240283966064,1.15565
106,18.6610488891602,1.060001
106,19.3701171875,0.9451396
106,19.6057929992676,1.026455
106,19.8411273956299,1.210618
106.25,-66.3131942749023,0.6432184
106.25,-7.2307300567627,0.08953658
106.25,-5.98906373977661,0.468883
106.25,-3.24825859069824,0.4875434
106.25,-2.24942183494568,0.6542185
106.25,-1.99959397315979,0.6462336
106.25,-1.74972796440125,0.6468778
106.25,2.99863004684448,0.4689583
106.25,3.49782538414001,0.4647285
106.25,9.45676803588867,0.5461861
106.25,18.4240283966064,0.9263511
106.25,19.8411273956299,1.060468
106.5,-66.3131942749023,0.6391721
106.5,-7.47867298126221,0.08953175
106.5,-5.98906373977661,0.4589325
106.5,-3.24825859069824,0.4435751
106.5,-2.24942183494568,0.6505014
106.5,3.24825859069824,0.4555962
106.5,9.45676803588867,0.4660909
106.5,17.9490070343018,1.018825
106.5,18.1866779327393,0.8373427
106.5,20.0761108398438,1.004798
106.75,-66.3131942749023,0.6438904
106.75,-7.47867298126221,0.09100306
106.75,-5.98906373977661,0.4557734
106.75,-3.24825859069824,0.3998912
106.75,-2.7489447593689,0.5747126
106.75,-2.49920701980591,0.6040369
106.75,9.70328140258789,0.6465309
106.75,9.94961357116699,0.6935219
106.75,10.1957597732544,0.688898
106.75,17.4727058410645,0.77929
106.75,17.7110137939453,0.7386729
106.75,20.3107452392578,1.002562
106.75,20.5450210571289,1.10907
107,-66.3131942749023,0.6460265
107,-7.72647523880005,0.08989674
107,-5.74037265777588,0.3692683
107,-2.99863004684448,0.3947445
107,10.1957597732544,0.53735
107,17.2340850830078,0.7643191
107,20.7789287567139,1.150977
107.25,-66.4134292602539,0.6419527
107.25,-7.72647523880005,0.09016014
107.25,-5.74037265777588,0.3402125
107.25,-3.24825859069824,0.3225637
107.25,-2.7489447593689,0.6320638
107.25,10.1957597732544,0.4077976
107.25,16.9951572418213,0.7253155
107.25,20.7789287567139,1.073301
107.5,-66.4134292602539,0.6386616
107.5,-7.72647523880005,0.09070067
107.5,-5.98906373977661,0.3652299
107.5,-3.24825859069824,0.3142688
107.5,-2.7489447593689,0.6570314
107.5,10.4417161941528,0.3545003
107.5,16.7559223175049,0.7898769
107.5,20.7789287567139,1.036294
107.75,-66.4134292602539,0.6435191
107.75,-7.72647523880005,0.09151298
107.75,-6.23764181137085,0.3601388
107.75,-3.24825859069824,0.3115432
107.75,-2.49920701980591,0.6391199
107.75,10.4417161941528,0.2850394
107.75,16.5163860321045,0.850424
107.75,21.0124397277832,1.129579
107.75,21.2455215454102,1.331533
108,-66.4134292602539,0.6451815
108,-7.97413206100464,0.09385857
108,-6.23764181137085,0.3369352
108,-3.24825859069824,0.2839811
108,-2.49920701980591,0.6034586
108,3.74732565879822,0.3144349
108,3.99675464630127,0.3061693
108,10.687479019165,0.2685804
108,16.5163860321045,0.7420326
108,21.4781436920166,1.321941
108.25,-66.5132598876953,0.6340839
108.25,-7.97413206100464,0.09595136
108.25,-6.23764181137085,0.296698
108.25,-2.99863004684448,0.2915957
108.25,-2.7489447593689,0.3186249
108.25,-2.24942183494568,0.5208274
108.25,3.49782538414001,0.3120968
108.25,4.24610805511475,0.2647146
108.25,10.687479019165,0.2274996
108.25,16.0364284515381,0.8222796
108.25,16.276554107666,0.7300109
108.25,21.4781455993652,1.231837
108.5,-66.6126937866211,0.6252871
108.5,-7.97413206100464,0.0965556
108.5,-6.23764181137085,0.2722167
108.5,-2.49920701980591,0.3865455
108.5,3.74732565879822,0.2684854
108.5,3.99675464630127,0.2526319
108.5,10.9330415725708,0.2327031
108.5,15.7960119247437,0.8266816
108.5,18.6610488891602,0.5087992
108.5,18.897741317749,0.5942144
108.5,19.1340980529785,0.665792
108.5,21.4781494140625,1.188731
108.75,-66.7117309570312,0.6190562
108.75,-7.97413206100464,0.09761669
108.75,-6.73443984985352,0.2698178
108.75,-6.48610210418701,0.2669381
108.75,0.499993652105331,0.613471
108.75,0.749978601932526,0.5959944
108.75,0.999949216842651,0.5689524
108.75,11.1784019470215,0.2044281
108.75,15.5553112030029,0.6840733
108.75,18.4240283966064,0.5305583
108.75,19.3701171875,0.7379803
108.75,21.4781513214111,1.267133
109,-66.7117309570312,0.6232541
109,-7.97413206100464,0.09912366
109,-6.73443984985352,0.2741544
109,-0.499993652105331,0.6236854
109,-0.249999210238457,0.6348438
109,0,0.6426377
109,0.249999210238457,0.6424596
109,1.24990081787109,0.5318518
109,1.49982869625092,0.5098397
109,11.1784019470215,0.1943222
109,15.0730667114258,0.5828859
109,15.3143272399902,0.5997977
109,18.1866779327393,0.5454481
109,19.6057929992676,0.7600774
109,21.4781532287598,1.335856
109.25,-66.7117309570312,0.6320559
109.25,-66.6126937866211,0.6298165
109.25,-7.97413206100464,0.1001398
109.25,-6.73443984985352,0.2556157
109.25,-0.999949216842651,0.584582
109.25,-0.749978601932526,0.6004397
109.25,1.74972796440125,0.5209179
109.25,11.4235544204712,0.2068706
109.25,11.6684951782227,0.1982009
109.25,11.9132204055786,0.2039573
109.25,12.1577243804932,0.2347113
109.25,13.6198883056641,0.3215171
109.25,13.8627319335938,0.3517772
109.25,14.1053228378296,0.3480337
109.25,14.3476552963257,0.4032756
109.25,14.5897264480591,0.4487063
109.25,14.8315315246582,0.4869605
109.25,18.1866779327393,0.5530298
109.25,19.8411273956299,0.7781853
109.25,21.4781551361084,1.391437
109.5,-66.5132598876953,0.6458178
109.5,-7.97413206100464,0.1004295
109.5,-6.73443984985352,0.2491593
109.5,-1.24990081787109,0.5345355
109.5,1.99959397315979,0.4620937
109.5,12.4020042419434,0.2351237
109.5,12.6460552215576,0.2415493
109.5,12.8898735046387,0.2538972
109.5,13.1334543228149,0.2618282
109.5,13.3767938613892,0.2611743
109.5,18.1866779327393,0.5418793
109.5,20.0761108398438,0.8049874
109.5,20.7789287567139,0.8856668
109.5,21.0124435424805,0.9887473
109.5,21.478157043457,1.379108
109.75,-66.4134292602539,0.633614
109.75,-7.97413206100464,0.1021561
109.75,-6.73443984985352,0.2420115
109.75,-1.74972796440125,0.5285296
109.75,-1.24990081787109,0.5729132
109.75,1.99959397315979,0.4416026
109.75,18.1866779327393,0.4731575
109.75,20.0761108398438,0.8223142
109.75,20.3107452392578,0.8295984
109.75,20.5450210571289,0.8551806
109.75,21.2455291748047,1.243693
109.75,21.4781589508057,1.350932
110,-66.4134292602539,0.6534135
110,-7.97413206100464,0.1044224
110,-6.73443984985352,0.2391244
110,-2.7489447593689,0.365096
110,-2.49920701980591,0.4142255
110,-2.24942183494568,0.4731773
110,-1.99959397315979,0.5000684
110,-1.49982869625092,0.6178095
110,-1.24990081787109,0.6214994
110,1.74972796440125,0.5061398
110,18.1866779327393,0.4114714
110.25,-66.4134292602539,0.6827477
110.25,-8.22163867950439,0.1011373
110.25,-6.73443984985352,0.2349693
110.25,-2.99863004684448,0.295552
110.25,1.74972796440125,0.5272697
110.25,18.4240283966064,0.4715315
110.5,-66.3131942749023,0.7402413
110.5,-66.2125549316406,0.7617439
110.5,-8.22163867950439,0.103327
110.5,-6.73443984985352,0.2362817
110.5,-6.48610210418701,0.2332138
110.5,-2.99863004684448,0.3108965
110.5,1.74972796440125,0.5521278
110.5,18.6610488891602,0.5596917
110.5,20.0761108398438,2.203535
110.5,20.3107452392578,1.961705
110.5,20.5450210571289,2.00612
110.5,20.7789287567139,2.130333
110.5,21.0124435424805,2.176213
110.75,-66.1115188598633,0.7781155
110.75,-8.46899127960205,0.1035308
110.75,-6.23764181137085,0.2165146
110.75,-3.24825859069824,0.2710022
110.75,1.74972796440125,0.5792689
110.75,18.897741317749,0.6865188
110.75,19.1340980529785,0.8111318
110.75,19.3701171875,0.8690313
110.75,20.0761108398438,1.68142
110.75,21.245532989502,1.862305
111,-66.0100784301758,0.7597467
111,-8.46899127960205,0.1069203
111,-6.23764181137085,0.2035714
111,-3.24825859069824,0.2782131
111,1.74972796440125,0.6062558
111,1.99959397315979,0.5187755
111,2.24942183494568,0.4302788
111,19.6057929992676,0.8806674
111,19.8411273956299,1.162503
111,21.245532989502,1.613159
111.25,-65.9082336425781,0.7071069
111.25,-8.46899127960205,0.1082375
111.25,-6.48610210418701,0.1940671
111.25,-2.99863004684448,0.3128238
111.25,2.49920701980591,0.4046462
111.25,21.2455348968506,1.450933
111.5,-65.9082336425781,0.7249504
111.5,-8.46899127960205,0.1097365
111.5,-6.48610210418701,0.1861544
111.5,-2.99863004684448,0.3295753
111.5,2.7489447593689,0.3549702
111.5,16.5163860321045,0.3105265
111.5,21.4781723022461,1.557253
111.75,-65.9082336425781,0.7418337
111.75,-8.46899127960205,0.1109809
111.75,-6.73443984985352,0.223182
111.75,-3.24825859069824,0.3254195
111.75,-2.99863004684448,0.3485631
111.75,2.99863004684448,0.3203465
111.75,16.276554107666,0.3231207
111.75,16.7559223175049,0.3006795
111.75,21.4781742095947,1.352192
112,-65.8059768676758,0.7145717
112,-8.46899127960205,0.1111525
112,-6.73443984985352,0.247062
112,-3.49782538414001,0.2891589
112,2.99863004684448,0.3532157
112,16.5163860321045,0.3273882
111.999992370605,21.7103462219238,1.644442
112.25,-65.8059768676758,0.7247663
112.25,-8.46899127960205,0.1108661
112.25,-6.73443984985352,0.2415645
112.25,-3.49782538414001,0.2926927
112.25,2.99863004684448,0.3803734
112.249992370605,21.7103481292725,1.656731
112.5,-65.8059768676758,0.7251579
112.5,-8.46899127960205,0.1131531
112.5,-6.73443984985352,0.2483829
112.5,-3.49782538414001,0.3049121
112.5,3.24825859069824,0.3274419
112.499992370605,21.7103519439697,1.68368
112.75,-65.7033157348633,0.6972399
112.75,-26.0528354644775,0.420987
112.75,-25.8280220031738,0.4302793
112.75,-8.46899127960205,0.1173072
112.75,-6.73443984985352,0.2312414
112.75,-3.49782538414001,0.3140978
112.75,3.24825859069824,0.3242858
112.749992370605,21.710355758667,1.531656
113,-65.7033157348633,0.7001625
113,-26.2772159576416,0.4167672
113,-25.602783203125,0.5023464
113,-8.46899127960205,0.1095448
113,-7.47867298126221,0.2331634
113,-6.73443984985352,0.2110303
113,-3.24825859069824,0.3760408
113,3.24825859069824,0.3309512
112.999992370605,21.9420509338379,1.579029
113.25,-65.7033157348633,0.6956347
113.25,-26.5011653900146,0.4306623
113.25,-25.8280220031738,0.9052184
113.25,-25.602783203125,0.6865309
113.25,-24.4702625274658,0.4022032
113.25,-24.2425117492676,0.360187
113.25,-24.0143547058105,0.3353197
113.25,-8.46899127960205,0.112533
113.25,-7.72647523880005,0.223232
113.25,-7.47867298126221,0.2141658
113.25,-6.73443984985352,0.1968787
113.25,-3.24825859069824,0.3901913
113.25,3.49782538414001,0.2677896
113.25,3.74732565879822,0.2161524
113.249992370605,21.9420585632324,1.403278
113.5,-65.7033157348633,0.6872081
113.5,-26.7246780395508,0.4447858
113.5,-25.3771171569824,0.6284481
113.5,-24.924524307251,0.5564389
113.5,-24.6975994110107,0.5530325
113.5,-23.7857913970947,0.3545365
113.5,-23.5568256378174,0.343674
113.5,-22.6369972229004,0.3738078
113.5,-22.406063079834,0.3592083
113.5,-8.46899127960205,0.1228041
113.5,-7.72647523880005,0.2045362
113.5,-7.2307300567627,0.2020647
113.5,-6.73443984985352,0.1802964
113.5,-3.24825859069824,0.3958977
113.5,3.99675464630127,0.1778335
113.499992370605,21.9420642852783,1.389382
113.75,-65.8059768676758,0.6750461
113.75,-27.1703872680664,0.4651657
113.75,-26.94775390625,0.4603898
113.75,-26.0528354644775,1.431918
113.75,-25.8280220031738,1.300755
113.75,-25.602783203125,1.10962
113.75,-25.3771171569824,0.810599
113.75,-25.1510314941406,0.6948757
113.75,-23.3274612426758,0.3858078
113.75,-23.0976982116699,0.4185927
113.75,-22.8675422668457,0.4097389
113.75,-22.1747455596924,0.4416467
113.75,-21.9430446624756,0.458849
113.75,-8.71618556976318,0.1070411
113.75,-7.72647523880005,0.1916238
113.75,-7.2307300567627,0.1789848
113.75,-6.73443984985352,0.1607259
113.75,-3.49782538414001,0.335756
113.75,4.24610805511475,0.159473
113.75,4.49538087844849,0.1483426
113.749977111816,22.1732730865479,1.867814
113.749969482422,22.4039630889893,2.217327
114,-66.0100784301758,0.6919994
114,-65.9082336425781,0.6594448
114,-28.056468963623,0.5641324
114,-27.8356227874756,0.542671
114,-27.6143245697021,0.5084994
114,-27.392578125,0.4874835
114,-26.0528354644775,1.471067
114,-25.8280220031738,1.37111
114,-25.602783203125,1.273364
114,-21.7109680175781,0.5365065
114,-8.71618556976318,0.1089787
114,-7.47867298126221,0.1364821
114,-7.2307300567627,0.1394993
114,-6.73443984985352,0.14014
114,-3.49782538414001,0.3376437
114,4.74456834793091,0.1276726
113.999977111816,22.173282623291,1.60794
114.25,-66.0100784301758,0.6856271
114.25,-28.4968032836914,0.6194376
114.25,-28.2768630981445,0.6182886
114.25,-22.1747455596924,1.104385
114.25,-21.9430446624756,0.974378
114.25,-8.71618556976318,0.1111486
114.25,-7.47867298126221,0.1120154
114.25,-6.98265075683594,0.1173697
114.25,-3.49782538414001,0.3361172
114.25,4.74456834793091,0.1289037
114.249977111816,22.1732921600342,1.562141
114.5,-66.1115188598633,0.6939107
114.5,-28.9353065490723,0.5819449
114.5,-28.7162837982178,0.6459536
114.5,-22.1747455596924,1.133906
114.5,-21.9430446624756,1.033873
114.5,-8.46899127960205,0.1104963
114.5,-7.97413206100464,0.1170583
114.5,-7.72647523880005,0.1122386
114.5,-3.99675464630127,0.3026459
114.5,-3.74732565879822,0.3229271
114.5,4.74456834793091,0.1398877
114.499969482422,22.4040031433105,1.549054
114.75,-66.4134292602539,0.7273698
114.75,-66.3131942749023,0.7232119
114.75,-66.2125549316406,0.7048895
114.75,-34.0486145019531,0.5529079
114.75,-33.8412208557129,0.5493189
114.75,-33.6333236694336,0.5244743
114.75,-30.0234451293945,0.3589843
114.75,-29.806755065918,0.4046303
114.75,-29.5895938873291,0.4465495
114.75,-29.3719635009766,0.4883504
114.75,-29.1538677215576,0.5292674
114.75,-21.7109680175781,1.009511
114.75,-8.46899127960205,0.1105927
114.75,-7.97413206100464,0.1116276
114.75,-4.24610805511475,0.2747233
114.75,4.99366569519043,0.1329878
114.749954223633,22.6342029571533,1.577502
115,-66.4134292602539,0.7150488
115,-34.255500793457,0.6441466
115,-33.4249229431152,0.6176579
115,-30.8854637145996,0.35407
115,-30.67067527771,0.3708281
115,-30.4554080963135,0.4104619
115,-30.2396640777588,0.4312564
115,-21.478515625,1.065128
115,-8.71618556976318,0.1149676
115,-7.97413206100464,0.1076565
115,-4.24610805511475,0.2572204
115,4.99366569519043,0.1619394
114.999954223633,22.634220123291,1.368045
115.25,-66.4134292602539,0.7191973
115.25,-34.4618797302246,0.6497779
115.25,-33.4249229431152,0.7838567
115.25,-31.3135986328125,0.3971302
115.25,-31.0997734069824,0.4190217
115.25,-21.478515625,1.325894
115.25,-8.71618556976318,0.1176644
115.25,-7.97413206100464,0.1063234
115.25,-6.98265075683594,0.1051642
115.25,-3.99675464630127,0.2716466
115.25,4.99366569519043,0.2288044
115.25,5.24266910552979,0.2055607
115.249954223633,22.6342391967773,1.237549
115.5,-66.3131942749023,0.7125064
115.5,-34.4618797302246,0.6766913
115.5,-33.4249229431152,0.9140334
115.5,-33.2160186767578,0.8013687
115.5,-33.0066146850586,0.7164824
115.5,-32.7967147827148,0.6409365
115.5,-32.5863189697266,0.5656664
115.5,-32.3754272460938,0.5114027
115.5,-32.1640396118164,0.4728749
115.5,-31.9521617889404,0.4592388
115.5,-31.7397956848145,0.4656699
115.5,-31.5269393920898,0.4697984
115.5,-21.2456912994385,1.056388
115.5,-8.71618556976318,0.117676
115.5,-7.97413206100464,0.1074539
115.5,-7.2307300567627,0.1027255
115.5,-6.73443984985352,0.1153548
115.5,-3.99675464630127,0.2566388
115.5,5.49157285690308,0.1983095
115.499954223633,22.6342582702637,1.138858
115.75,-66.3131942749023,0.7119329
115.75,-34.6677513122559,0.6438018
115.75,-21.2456912994385,1.068881
115.75,-8.96321582794189,0.1164112
115.75,-8.46899127960205,0.1222033
115.75,-8.22163867950439,0.1083294
115.75,-6.98265075683594,0.09793738
115.75,-3.74732565879822,0.3630291
115.75,5.74037265777588,0.2160124
115.749954223633,22.6342754364014,1.013211
116,-66.3131942749023,0.7094529
116,-34.8731117248535,0.5886261
116,-21.0124988555908,1.140894
116,-8.71618556976318,0.1050538
116,-8.46899127960205,0.107304
116,-3.74732565879822,0.3645955
116,5.98906373977661,0.1687521
115.999954223633,22.6342945098877,0.9432157
73,66.7354431152344,1.161312
72.776496887207,66.7351989746094,1.159347
116.25,-66.3131942749023,0.7021373
116.25,-35.0779609680176,0.5447124
116.25,-20.7789421081543,1.101325
116.25,-8.96321582794189,0.1188703
116.25,-8.22163867950439,0.1020953
116.25,-3.99675464630127,0.1667397
116.25,6.23764181137085,0.1730644
116.25,6.48610210418701,0.1725432
116.249923706055,22.8639965057373,1.209744
73.4509811401367,66.8442535400391,1.254331
73.2250289916992,66.8449859619141,1.253833
116.5,-66.4134292602539,0.699512
116.5,-35.0779609680176,0.5460036
116.5,-20.5450229644775,1.134585
116.5,-8.96321582794189,0.1221936
116.5,-8.22163867950439,0.105547
116.5,-3.74732565879822,0.1438846
116.5,-3.49782538414001,0.1553908
116.5,-3.24825859069824,0.1674827
116.5,-2.99863004684448,0.1778087
116.5,-2.7489447593689,0.192597
116.5,-1.99959397315979,0.133611
116.5,-1.74972796440125,0.1368007
116.5,6.73443984985352,0.1562799
116.499923706055,22.8640213012695,1.058327
73.682487487793,66.9528579711914,1.253039
116.75,-66.6126937866211,0.6898891
116.75,-66.5132598876953,0.6916566
116.75,-35.0779609680176,0.5367212
116.75,-20.5450229644775,1.301358
116.75,-8.96321582794189,0.1223218
116.75,-8.46899127960205,0.1138285
116.75,-2.49920701980591,0.1309689
116.75,-2.24942183494568,0.1127768
116.75,-1.49982869625092,0.124247
116.75,6.98265075683594,0.1658631
116.75,7.97413206100464,0.1402801
116.749893188477,23.0931968688965,1.034479
73.6871566772461,67.0627517700195,1.235153
117,-66.8103713989258,0.6750076
117,-66.7117309570312,0.6769021
117,-35.0779609680176,0.5090134
117,-20.5450229644775,1.286985
117,-8.96321582794189,0.1212334
117,-8.46899127960205,0.1071478
117,-1.24990081787109,0.1156996
117,6.98265075683594,0.1630244
117,7.2307300567627,0.1743311
117,7.72647523880005,0.1388002
117,8.22163867950439,0.146727
116.999855041504,23.3218307495117,1.19046
116.999809265137,23.5498600006104,1.388709
