station,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10
Point_259,11.9999084479641,12.0164103504389,1152.28131868132,1052.78714859438,1448.30939226519,1248.30476190476,630.912154031288,286.809628008753,719.18792866941,279.918846769888
Point_260,11.9999084479641,12.0164103504389,11.9673133987674,561.336188436831,383.53182150695,561.93783494105,998.64380952381,279.918846769888,467.696699375558,882.639730639731
Point_261,11.9999084479641,12.0164103504389,11.9673133987674,12.4206486460875,8.00733093041725,7.99268248063906,1269.46246973366,998.64380952381,316.21712907117,1210.82678983834
Point_262,11.9999084479641,12.4206486460875,12.0164103504389,11.9673133987674,24.0003662165255,1266.3961352657,472.331531531532,1213.62962962963,1210.82678983834,1208.03686635945
Point_263,11.9999084479641,12.0001831082628,24.0003662165255,12.4206486460875,11.9673133987674,585.796648044693,1057.03225806452,585.142857142857,11.999633800238,1059.16767676768
Point_264,11.9999084479641,12.0001831082628,24.0003662165255,12.4206486460875,11.999633800238,1057.03225806452,1213.62962962963,1059.16767676768,8.00733093041725,1061.31174089069
Point_265,11.9999084479641,12.0001831082628,24.0003662165255,8.00733093041725,12.4206486460875,7.99268248063906,12.0164103504389,1061.31174089069,11.9837257142857,1057.03225806452
Point_266,11.9999084479641,12.0001831082628,8.00733093041725,1354.74935400517,7.99268248063906,875.272120200334,12.0164103504389,1219.27441860465,24.0003662165255,233.535857461025
Point_267,11.9999084479641,987.359698681733,515.524090462144,12.0001831082628,989.222641509434,368.697609001406,664.496831432193,420.439454691259,345.608437705999,825.650393700787
Point_268,985.503759398496,987.359698681733,989.222641509434,699.050666666667,713.317006802721,991.092627599244,1054.90543259557,887.12013536379,420.776886035313,327.88492808005
Point_269,1165.08444444444,11.9999084479641,724.154696132597,670.445012787724,985.503759398496,991.092627599244,956.729927007299,989.222641509434,586.451901565996,987.359698681733
Point_270,11.9999084479641,670.445012787724,1165.08444444444,884.128161888701,1167.67928730512,361.577931034483,1379.70526315789,881.156302521008,1444.31955922865,851.116883116883
Point_271,11.9999084479641,1379.70526315789,1456.35555555556,1444.31955922865,1042.32206759443,1165.08444444444,1452.32132963989,1285.01960784314,1448.30939226519,1320.62468513854
Point_272,11.9999084479641,1379.70526315789,896.218803418803,1448.30939226519,1456.35555555556,1452.32132963989,1460.41225626741,1042.32206759443,1383.34564643799,1122.67237687366
Point_273,11.9999084479641,1376.08398950131,1288.1769041769,671.303457106274,234.89605734767,1372.48167539267,516.031496062992,297.38400453772,393.314328582146,373.15871886121
Point_274,1390.68435013263,1387.00529100529,1028.01568627451,760.940493468795,1440.35164835165,989.222641509434,553.630411826822,1288.1769041769,992.969696969697,924.670194003527
Point_275,686.240837696335,592.41581920904,1026.00391389432,779.031203566122,1044.3984063745,890.132427843803,700.919786096257,991.092627599244,559.538954108858,648.069221260816
Point_276,1026.00391389432,686.240837696335,648.069221260816,1432.48087431694,1436.40547945205,457.493891797557,315.456077015644,462.743159752869,560.136752136752,529.583838383838
Point_277,1026.00391389432,457.893449781659,647.269135802469,648.069221260816,1432.48087431694,457.493891797557,559.538954108858,1028.01568627451,919.80350877193,592.41581920904
Point_278,458.293706293706,647.269135802469,1028.01568627451,448.876712328767,648.069221260816,1026.00391389432,572.992349726776,1432.48087431694,269.141683778234,646.471023427867
Point_279,11.9999084479641,1099.13626834382,905.506044905009,1096.83682008368,1094.54697286013,1092.26666666667,631.672289156627,325.240694789082,292.082451253482,712.347826086957
Point_280,11.9999084479641,1096.83682008368,1099.13626834382,1094.54697286013,713.317006802721,905.506044905009,1432.48087431694,505.581485053038,325.240694789082,614.640093786635
Point_281,11.9999084479641,1096.83682008368,1094.54697286013,1099.13626834382,291.919821826281,1432.48087431694,1314.00501253133,903.944827586207,905.506044905009,325.240694789082
Point_282,11.9999084479641,1094.54697286013,1096.83682008368,840.205128205128,1428.57765667575,905.506044905009,554.215644820296,325.240694789082,213.211874745832,686.240837696335
Point_283,11.9999084479641,1428.57765667575,1096.83682008368,554.215644820296,840.205128205128,905.506044905009,1094.54697286013,1099.13626834382,1012.138996139,872.359400998336
Point_284,1012.138996139,1096.83682008368,1428.57765667575,341.778357235984,325.039057656541,517.049309664694,293.390039171796,457.095030514385,350.929049531459,1233.61882352941
Point_285,1012.138996139,457.493891797557,11.9999084479641,457.095030514385,1347.78406169666,662.816687737042,372.099361249113,961.996330275229,341.778357235984,1233.61882352941
Point_286,11.9999084479641,1347.78406169666,1012.138996139,1351.25773195876,1120.2735042735,372.099361249113,472.757439134355,426.250406504065,342.001304631442,960.234432234432
Point_287,11.9999084479641,1347.78406169666,663.655696202532,413.802683504341,1120.2735042735,1122.67237687366,347.901791639018,529.583838383838,1010.18882466281,348.132802124834
Point_288,11.9999084479641,225.306403094113,347.901791639018,325.847110006215,414.129541864139,1281.87775061125,629.397358943577,1026.00391389432,1052.78714859438,297.047025495751
Point_289,11.9999084479641,316.026522001206,1024,782.519402985075,695.342175066313,1052.78714859438,512,326.049751243781,12.0164103504389,242.950880444856
Point_290,11.9999084479641,316.026522001206,12.0164103504389,983.65478424015,1020.01556420233,441.319865319865,985.503759398496,1409.37634408602,1057.03225806452,1101.44537815126
Point_291,11.9999084479641,12.0164103504389,983.65478424015,11.9673133987674,505.581485053038,316.407966203983,12.4206486460875,798.00304414003,8.00733093041725,737.395218002813
Point_292,11.9999084479641,12.4206486460875,12.0164103504389,11.9673133987674,1208.03686635945,8.00733093041725,1210.82678983834,24.0003662165255,640.156288156288,1448.30939226519
Point_293,11.9999084479641,12.0001831082628,24.0003662165255,12.4206486460875,1213.62962962963,1057.03225806452,1059.16767676768,719.18792866941,585.796648044693,639.375609756098
Point_294,11.9999084479641,12.0001831082628,24.0003662165255,12.4206486460875,1059.16767676768,1213.62962962963,1054.90543259557,1057.03225806452,585.796648044693,586.451901565996
Point_295,11.9999084479641,12.0001831082628,24.0003662165255,12.0164103504389,8.00733093041725,1057.03225806452,585.796648044693,1216.44547563805,7.99268248063906,12.4206486460875
Point_296,11.9999084479641,12.0001831082628,8.00733093041725,23.9992676004761,12.0164103504389,7.99268248063906,1216.44547563805,237.664551223935,630.153846153846,701.858099062918
Point_297,11.9999084479641,987.359698681733,489.531279178338,1036.14229249012,1194.27790432802,991.092627599244,1398.10133333333,703.742281879195,224.438356164384,314.321342925659
Point_298,11.9999084479641,985.503759398496,810.336939721793,956.729927007299,987.359698681733,991.092627599244,894.689419795222,893.165247018739,1052.78714859438,885.621621621622
Point_299,11.9999084479641,882.639730639731,887.12013536379,951.520871143376,948.079566003617,1054.90543259557,1320.62468513854,811.59133126935,724.154696132597,1057.03225806452
Point_300,11.9999084479641,1452.32132963989,881.156302521008,882.639730639731,991.092627599244,989.222641509434,985.503759398496,987.359698681733,951.520871143376,948.079566003617
Point_301,11.9999084479641,1452.32132963989,562.540772532189,1040.25396825397,726.160664819945,1165.08444444444,1285.01960784314,1323.9595959596,1379.70526315789,436.179700499168
Point_302,11.9999084479641,1040.25396825397,1376.08398950131,1122.67237687366,1452.32132963989,991.092627599244,1251.28400954654,1165.08444444444,726.160664819945,309.314454277286
Point_303,1044.3984063745,686.240837696335,618.994096812279,619.725768321513,890.132427843803,777.875370919881,559.538954108858,1260.30769230769,324.235003092146,1254.27751196172
Point_304,1026.00391389432,648.069221260816,686.240837696335,558.942430703625,315.456077015644,1042.32206759443,891.646258503401,921.420035149385,780.190476190476,443.560067681895
Point_305,647.269135802469,1026.00391389432,891.646258503401,457.893449781659,332.459099556119,648.069221260816,458.293706293706,457.493891797557,398.698098859316,315.456077015644
Point_306,647.269135802469,457.893449781659,891.646258503401,332.459099556119,458.293706293706,1208.03686635945,269.141683778234,1028.01568627451,824.352201257862,1026.00391389432
Point_307,11.9999084479641,1099.13626834382,1096.83682008368,1094.54697286013,1092.26666666667,631.672289156627,292.082451253482,614.640093786635,905.506044905009,1365.33333333333
Point_308,11.9999084479641,1094.54697286013,1096.83682008368,905.506044905009,712.347826086957,1314.00501253133,1099.13626834382,752.206599713056,325.240694789082,292.082451253482
Point_309,11.9999084479641,1094.54697286013,1096.83682008368,1099.13626834382,291.919821826281,1092.26666666667,1314.00501253133,1432.48087431694,1040.25396825397,841.553772070626
Point_310,11.9999084479641,1094.54697286013,1096.83682008368,286.183406113537,325.039057656541,1092.26666666667,1040.25396825397,554.215644820296,1042.32206759443,752.206599713056
Point_311,11.9999084479641,1094.54697286013,1040.25396825397,1096.83682008368,1016.06201550388,554.215644820296,1167.67928730512,866.59173553719,1014.09671179884,868.026490066225
Point_312,1014.09671179884,457.095030514385,341.778357235984,457.493891797557,554.215644820296,325.039057656541,293.55431131019,1354.74935400517,522.199203187251,1428.57765667575
Point_313,1014.09671179884,1351.25773195876,341.778357235984,872.359400998336,457.095030514385,457.493891797557,293.390039171796,458.293706293706,640.156288156288,869.46600331675
Point_314,1012.138996139,293.225950782998,11.9999084479641,341.778357235984,529.049445005045,1351.25773195876,872.359400998336,252.18278018278,351.16409912927,640.156288156288
Point_315,11.9999084479641,640.156288156288,640.938875305623,870.910299003322,872.359400998336,1351.25773195876,528.516129032258,529.049445005045,347.901791639018,293.225950782998
Point_316,11.9999084479641,414.129541864139,640.156288156288,529.049445005045,1281.87775061125,640.938875305623,1052.78714859438,870.910299003322,252.061538461538,516.539901477832
Point_317,11.9999084479641,1096.83682008368,473.611562782294,293.225950782998,1167.67928730512,337.596909207985,534.987755102041,323.434916718075,316.026522001206,242.838351088467
Point_318,11.9999084479641,1199.74370709382,12.0164103504389,316.026522001206,345.153390388413,1022.00389863548,403.919876733436,899.293310463122,1170.28571428571,985.503759398496
Point_319,11.9999084479641,12.0164103504389,291.757373400111,585.796648044693,8.00733093041725,668.734693877551,423.154156577885,274.065865133298,232.50022172949,7.99268248063906
Point_320,11.9999084479641,639.375609756098,24.0003662165255,8.00733093041725,638.596833130329,7.99268248063906,1213.62962962963,12.4206486460875,459.498685363716,1216.44547563805
Point_321,12.0001831082628,24.0003662165255,11.9999084479641,1213.62962962963,585.796648044693,639.375609756098,586.451901565996,8.00733093041725,859.488524590164,1057.03225806452
Point_322,11.9999084479641,24.0003662165255,12.0164103504389,1057.03225806452,1213.62962962963,585.796648044693,1059.16767676768,1061.31174089069,754.371223021583,639.375609756098
Point_323,11.9999084479641,24.0003662165255,12.0164103504389,1147.23851203501,585.796648044693,1059.16767676768,875.272120200334,23.9992676004761,753.287356321839,754.371223021583
Point_324,11.9999084479641,24.0003662165255,1251.28400954654,12.0164103504389,752.206599713056,160.67667790377,751.12893982808,198.744503411676,766.502923976608,748.982857142857
Point_325,11.9999084479641,764.268221574344,1254.27751196172,1304.19900497512,489.531279178338,445.823129251701,424.524696356275,316.407966203983,264.925720060637,463.561450044209
Point_326,11.9999084479641,316.21712907117,811.59133126935,1032.06299212598,924.670194003527,888.623728813559,921.420035149385,1248.30476190476,890.132427843803,489.988785046729
Point_327,11.9999084479641,921.420035149385,1034.09861932939,316.026522001206,1344.32820512821,991.092627599244,1054.90543259557,561.336188436831,811.59133126935,273.922675026123
Point_328,11.9999084479641,992.969696969697,1036.14229249012,921.420035149385,989.222641509434,1125.08154506438,1040.25396825397,809.086419753086,306.242990654206,881.156302521008
Point_329,11.9999084479641,1040.25396825397,992.969696969697,1122.67237687366,563.145005370569,989.222641509434,941.271095152603,1038.19405940594,1285.01960784314,379.91884057971
Point_330,11.9999084479641,992.969696969697,994.853889943074,991.092627599244,1040.25396825397,921.420035149385,1042.32206759443,1038.19405940594,1122.67237687366,592.41581920904
Point_331,1026.00391389432,477.059144676979,779.031203566122,701.858099062918,1046.48303393214,558.942430703625,618.264150943396,890.132427843803,1260.30769230769,1254.27751196172
Point_332,648.069221260816,398.698098859316,702.798927613941,919.80350877193,434.372825186413,1026.00391389432,398.395136778115,720.175824175824,619.725768321513,559.538954108858
Point_333,919.80350877193,891.646258503401,457.893449781659,1026.00391389432,648.069221260816,1205.25977011494,458.293706293706,719.18792866941,647.269135802469,702.798927613941
Point_334,11.9999084479641,647.269135802469,458.293706293706,919.80350877193,891.646258503401,719.18792866941,703.742281879195,1026.00391389432,782.519402985075,452.753022452504
Point_335,11.9999084479641,903.944827586207,1094.54697286013,1096.83682008368,1099.13626834382,615.361502347418,1092.26666666667,711.381275440977,1361.78701298701,1365.33333333333
Point_336,11.9999084479641,1096.83682008368,1094.54697286013,1092.26666666667,905.506044905009,1272.54368932039,631.672289156627,292.082451253482,359.101369863014,1365.33333333333
Point_337,11.9999084479641,1094.54697286013,1096.83682008368,1099.13626834382,1092.26666666667,505.094412331407,458.694663167104,233.120497999111,868.026490066225,1089.99584199584
Point_338,11.9999084479641,1092.26666666667,504.608277189605,1094.54697286013,286.183406113537,868.026490066225,474.468778280543,1042.32206759443,1167.67928730512,457.893449781659
Point_339,11.9999084479641,866.59173553719,119.156363636364,118.082882882883,118.056293627561,554.215644820296,1042.32206759443,459.096322241681,119.183450784269,751.12893982808
Point_340,1016.06201550388,1042.32206759443,865.161716171617,554.215644820296,521.67960199005,457.095030514385,459.096322241681,458.694663167104,457.493891797557,866.59173553719
Point_341,457.493891797557,1014.09671179884,521.67960199005,870.910299003322,866.59173553719,458.694663167104,252.18278018278,863.736408566722,426.250406504065,554.215644820296
Point_342,11.9999084479641,870.910299003322,868.026490066225,1014.09671179884,1354.74935400517,342.001304631442,393.019490254873,527.983887210473,457.493891797557,459.498685363716
Point_343,11.9999084479641,640.938875305623,342.001304631442,1012.138996139,893.165247018739,528.516129032258,650.481389578164,263.991943605237,869.46600331675,413.150512214342
Point_344,11.9999084479641,931.239786856128,1028.01568627451,869.46600331675,650.481389578164,640.938875305623,529.049445005045,256.626529613314,897.753424657534,640.156288156288
Point_345,11.9999084479641,1120.2735042735,1117.88486140725,1170.28571428571,1115.50638297872,463.971681415929,612.485981308411,1096.83682008368,1314.00501253133,923.042253521127
Point_346,11.9999084479641,618.264150943396,558.942430703625,559.538954108858,510.007782101167,509.512147716229,509.017475728155,618.994096812279,511.500487804878,586.451901565996
Point_347,11.9999084479641,639.375609756098,512,509.512147716229,511.001949317739,520.643495531281,558.347177848775,579.323756906077,838.8608,640.156288156288
Point_348,11.9999084479641,639.375609756098,24.0003662165255,8.00733093041725,585.796648044693,650.481389578164,1210.82678983834,810.336939721793,7.99268248063906,1213.62962962963
Point_349,11.9999084479641,24.0003662165255,12.0164103504389,639.375609756098,11.9673133987674,8.00733093041725,1213.62962962963,1057.03225806452,585.796648044693,811.59133126935
Point_350,11.9999084479641,24.0003662165255,12.0164103504389,11.9673133987674,1057.03225806452,1213.62962962963,1216.44547563805,585.796648044693,8.00733093041725,639.375609756098
Point_351,11.9999084479641,12.0164103504389,24.0003662165255,11.9673133987674,23.9992676004761,1216.44547563805,585.796648044693,476.625454545455,875.272120200334,638.596833130329
Point_352,11.9999084479641,1251.28400954654,23.9992676004761,1016.06201550388,754.371223021583,1057.03225806452,12.0164103504389,516.031496062992,745.786628733997,494.145146088596
Point_353,11.9999084479641,1409.37634408602,1251.28400954654,961.996330275229,926.303886925795,983.65478424015,591.080045095829,1034.09861932939,814.111801242236,294.213243546577
Point_354,11.9999084479641,591.080045095829,1032.06299212598,1300.96277915633,1304.19900497512,404.231303006939,923.042253521127,1307.45137157107,812.849612403101,787.219219219219
Point_355,11.9999084479641,1034.09861932939,921.420035149385,992.969696969697,1032.06299212598,498.846812559467,424.181229773463,810.336939721793,1307.45137157107,1297.74257425743
Point_356,11.9999084479641,921.420035149385,1036.14229249012,994.853889943074,992.969696969697,1347.78406169666,1038.19405940594,1122.67237687366,512,809.086419753086
Point_357,11.9999084479641,592.41581920904,994.853889943074,992.969696969697,921.420035149385,923.042253521127,991.092627599244,1038.19405940594,483.214746543779,1040.25396825397
Point_358,11.9999084479641,992.969696969697,592.41581920904,325.644720496894,989.222641509434,558.347177848775,392.431137724551,994.853889943074,470.213452914798,593.085972850679
Point_359,11.9999084479641,592.41581920904,994.853889943074,996.745247148289,974.513011152416,773.286135693215,591.747178329571,528.516129032258,12.0164103504389,998.64380952381
Point_360,921.420035149385,1026.00391389432,891.646258503401,1024,398.698098859316,703.742281879195,781.353204172876,720.175824175824,702.798927613941,434.372825186413
Point_361,11.9999084479641,919.80350877193,703.742281879195,719.18792866941,782.519402985075,893.165247018739,458.293706293706,647.269135802469,452.753022452504,344.926315789474
Point_362,11.9999084479641,816.647975077882,755.458213256484,737.395218002813,632.43425814234,630.912154031288,494.145146088596,654.541822721598,638.596833130329,458.293706293706
Point_363,11.9999084479641,1096.83682008368,1094.54697286013,359.101369863014,655.36,1099.13626834382,1092.26666666667,631.672289156627,449.261353898886,292.082451253482
Point_364,11.9999084479641,359.101369863014,1094.54697286013,1040.25396825397,1092.26666666667,399.609756097561,1096.83682008368,494.145146088596,1089.99584199584,469.792114695341
Point_365,11.9999084479641,868.026490066225,1022.00389863548,356.173913043478,1167.67928730512,1018.03495145631,1020.01556420233,449.261353898886,458.694663167104,870.910299003322
Point_366,11.9999084479641,866.59173553719,1040.25396825397,286.339705079192,554.215644820296,1042.32206759443,868.026490066225,521.67960199005,1094.54697286013,1092.26666666667
Point_367,11.9999084479641,1042.32206759443,1018.03495145631,459.096322241681,739.475317348378,863.736408566722,865.161716171617,868.026490066225,457.893449781659,119.264786169245
Point_368,11.9999084479641,865.161716171617,252.18278018278,872.359400998336,863.736408566722,458.694663167104,457.893449781659,457.095030514385,397.790591805766,323.434916718075
Point_369,11.9999084479641,865.161716171617,870.910299003322,323.434916718075,521.67960199005,527.983887210473,459.498685363716,397.790591805766,412.176100628931,649.675340768278
Point_370,11.9999084479641,511.001949317739,554.802116402116,774.428360413589,640.938875305623,742.617563739377,706.587601078167,865.161716171617,393.314328582146,1291.34975369458
Point_371,11.9999084479641,1285.01960784314,648.871287128713,612.485981308411,436.906666666667,256.626529613314,894.689419795222,171.616366612111,318.329083181542,893.165247018739
Point_372,11.9999084479641,949.797101449275,691.672823218997,607.517960602549,900.838487972509,193.607090103397,1024,313.194743130227,677.374677002584,989.222641509434
Point_373,11.9999084479641,12.0001831082628,826.952681388013,509.512147716229,510.007782101167,274.20920502092,1020.01556420233,656.180225281602,394.498118886381,617.535924617197
Point_374,11.9999084479641,12.0001831082628,394.201503759399,686.240837696335,840.205128205128,333.092757306226,824.352201257862,585.796648044693,293.062045835662,273.066666666667
Point_375,11.9999084479641,24.0003662165255,12.0164103504389,11.9673133987674,639.375609756098,12.4206486460875,1213.62962962963,585.796648044693,640.156288156288,859.488524590164
Point_376,11.9999084479641,24.0003662165255,12.0164103504389,11.9673133987674,12.4206486460875,1213.62962962963,639.375609756098,8.00733093041725,585.142857142857,1057.03225806452
Point_377,11.9999084479641,12.0164103504389,11.9673133987674,24.0003662165255,12.4206486460875,8.00733093041725,1213.62962962963,1057.03225806452,7.99268248063906,639.375609756098
Point_378,11.9999084479641,12.0164103504389,11.9673133987674,23.9992676004761,1216.44547563805,585.796648044693,24.0003662165255,12.4206486460875,826.952681388013,466.033777777778
Point_379,11.9999084479641,24.0003662165255,755.458213256484,756.548340548341,593.757644394111,12.0164103504389,636.271844660194,24.0664677530411,485.451851851852,1251.28400954654
Point_380,11.9999084479641,637.044957472661,1409.37634408602,783.68908819133,1379.70526315789,1213.62962962963,592.41581920904,816.647975077882,288.86391184573,516.031496062992
Point_381,11.9999084479641,591.747178329571,1034.09861932939,919.80350877193,1032.06299212598,1304.19900497512,1030.03536345776,460.305531167691,484.107109879963,784.862275449102
Point_382,11.9999084479641,1032.06299212598,1034.09861932939,994.853889943074,919.80350877193,921.420035149385,383.812591508053,1120.2735042735,1300.96277915633,1294.53827160494
Point_383,11.9999084479641,921.420035149385,994.853889943074,1122.67237687366,1034.09861932939,1205.25977011494,558.347177848775,499.797902764538,739.475317348378,891.646258503401
Point_384,11.9999084479641,994.853889943074,593.085972850679,921.420035149385,996.745247148289,378.001441961067,512.500488758553,1122.67237687366,558.347177848775,402.988470407379
Point_385,11.9999084479641,996.745247148289,592.41581920904,528.516129032258,994.853889943074,593.085972850679,773.286135693215,378.27417027417,512.500488758553,991.092627599244
Point_386,11.9999084479641,592.41581920904,593.085972850679,12.0164103504389,591.747178329571,996.745247148289,994.853889943074,998.64380952381,773.286135693215,774.428360413589
Point_387,919.80350877193,11.9999084479641,398.698098859316,891.646258503401,294.213243546577,457.893449781659,782.519402985075,398.395136778115,580.606866002215,720.175824175824
Point_388,11.9999084479641,655.36,631.672289156627,815.377916018663,1094.54697286013,1089.99584199584,632.43425814234,356.658503401361,458.694663167104,610.346915017462
Point_389,11.9999084479641,1094.54697286013,1096.83682008368,277.547908946533,1089.99584199584,1101.44537815126,1340.89002557545,815.377916018663,630.912154031288,356.416043507818
Point_390,11.9999084479641,1092.26666666667,1094.54697286013,277.401058201058,630.153846153846,277.254362771021,753.287356321839,751.12893982808,260.710094480358,866.59173553719
Point_391,11.9999084479641,865.161716171617,1042.32206759443,921.420035149385,1330.68020304569,458.694663167104,1094.54697286013,688.946123521682,1092.26666666667,1165.08444444444
Point_392,11.9999084479641,1042.32206759443,506.069498069498,919.80350877193,863.736408566722,865.161716171617,866.59173553719,739.475317348378,411.852317360566,210.642024909602
Point_393,11.9999084479641,323.434916718075,260.839800995025,919.80350877193,620.459171597633,393.60960960961,863.736408566722,238.204452521581,1379.70526315789,483.214746543779
Point_394,11.9999084479641,865.161716171617,862.315789473684,412.176100628931,397.790591805766,860.899835796387,511.001949317739,506.55845410628,521.161033797217,740.519774011299
Point_395,11.9999084479641,650.481389578164,263.859084046301,1288.1769041769,555.389830508475,249.660952380952,891.646258503401,467.279857397504,865.161716171617,860.899835796387
Point_396,11.9999084479641,650.481389578164,539.946446961895,263.859084046301,643.298159509202,651.289440993789,1281.87775061125,914.987783595113,976.327746741155,1180.82882882883
Point_397,11.9999084479641,1022.00389863548,1147.23851203501,826.952681388013,706.587601078167,1020.01556420233,643.298159509202,707.541160593792,274.065865133298,452.753022452504
Point_398,11.9999084479641,826.952681388013,508.523763336566,1018.03495145631,1236.52830188679,289.182570325427,452.753022452504,557.753191489362,427.641109298532,452.362381363244
Point_399,11.9999084479641,640.156288156288,639.375609756098,12.4206486460875,12.0164103504389,11.9673133987674,293.062045835662,427.641109298532,285.71553133515,578.684326710817
Point_400,11.9999084479641,12.0164103504389,11.9673133987674,12.4206486460875,24.0003662165255,1210.82678983834,639.375609756098,11.9834518068158,640.156288156288,936.228571428571
Point_401,11.9999084479641,24.0003662165255,12.0164103504389,11.9673133987674,12.4206486460875,1213.62962962963,11.9834518068158,639.375609756098,11.9837257142857,7.99268248063906
Point_402,11.9999084479641,12.0164103504389,11.9673133987674,24.0003662165255,12.4206486460875,11.9837257142857,8.00733093041725,11.9834518068158,7.99268248063906,1213.62962962963
Point_403,11.9999084479641,12.0164103504389,11.9673133987674,12.4206486460875,23.9992676004761,342.001304631442,24.0664677530411,828.259083728278,11.9837257142857,811.59133126935
Point_404,11.9999084479641,24.0003662165255,24.0664677530411,338.687338501292,338.906270200388,476.625454545455,981.812734082397,273.494001043297,526.922613065327,446.963341858483
Point_405,11.9999084479641,1213.62962962963,435.817123857024,757.64161849711,1101.44537815126,1383.34564643799,981.812734082397,783.68908819133,244.765639589169,266.541942043721
Point_406,11.9999084479641,1034.09861932939,786.038980509745,998.64380952381,1210.82678983834,787.219219219219,471.906390639064,460.710017574692,1379.70526315789,916.587412587413
Point_407,11.9999084479641,996.745247148289,460.710017574692,356.416043507818,383.812591508053,431.157894736842,1032.06299212598,1030.03536345776,447.726729291204,1120.2735042735
Point_408,11.9999084479641,996.745247148289,921.420035149385,430.803615447822,447.344709897611,919.80350877193,558.942430703625,384.093772893773,826.952681388013,476.625454545455
Point_409,11.9999084479641,996.745247148289,921.420035149385,528.516129032258,593.085972850679,12.0164103504389,499.797902764538,477.059144676979,773.286135693215,774.428360413589
Point_410,11.9999084479641,996.745247148289,528.516129032258,593.085972850679,772.147275405007,512.500488758553,12.0164103504389,430.803615447822,974.513011152416,459.901754385965
Point_411,11.9999084479641,1028.01568627451,1242.38862559242,816.647975077882,356.658503401361,716.24043715847,1216.44547563805,189.205341032118,756.548340548341,630.912154031288
Point_412,11.9999084479641,356.658503401361,284.784356328083,630.912154031288,1216.44547563805,1089.99584199584,1245.33966745843,1085.48240165631,363.080332409972,815.377916018663
Point_413,11.9999084479641,356.416043507818,286.183406113537,630.153846153846,1334.06615776081,277.694915254237,921.420035149385,751.12893982808,458.694663167104,506.55845410628
Point_414,11.9999084479641,356.416043507818,921.420035149385,1040.25396825397,1094.54697286013,458.694663167104,1092.26666666667,506.069498069498,1334.06615776081,751.12893982808
Point_415,11.9999084479641,323.434916718075,1040.25396825397,921.420035149385,738.433802816901,630.153846153846,619.725768321513,842.906752411576,506.069498069498,398.395136778115
Point_416,11.9999084479641,260.839800995025,1288.1769041769,1323.9595959596,411.529042386185,1040.25396825397,921.420035149385,1372.48167539267,923.042253521127,483.214746543779
Point_417,11.9999084479641,293.390039171796,323.634567901235,860.899835796387,863.736408566722,790.781297134238,483.214746543779,740.519774011299,1288.1769041769,393.60960960961
Point_418,293.390039171796,11.9999084479641,393.60960960961,263.859084046301,323.634567901235,698.119840213049,1285.01960784314,355.208672086721,173.146631439894,205.845308205732
Point_419,263.859084046301,1120.2735042735,11.9999084479641,1278.7512195122,293.062045835662,317.173623714459,651.289440993789,211.577078288943,173.146631439894,783.68908819133
Point_420,11.9999084479641,1018.03495145631,1149.75438596491,1120.2735042735,240.058608058608,451.972413793103,256.626529613314,285.559912854031,258.779861796644,128.65963190184
Point_421,11.9999084479641,1018.03495145631,1016.06201550388,640.156288156288,451.583118001723,427.292583537082,564.357373519914,1334.06615776081,1330.68020304569,1233.61882352941
Point_422,11.9999084479641,12.0164103504389,12.4206486460875,11.9673133987674,457.095030514385,571.742639040349,640.156288156288,937.903398926655,342.22454308094,918.192644483363
Point_423,11.9999084479641,12.0164103504389,11.9673133987674,12.4206486460875,24.0003662165255,639.375609756098,11.9834518068158,1213.62962962963,12.0166857666743,233.431878895815
Point_424,11.9999084479641,12.0164103504389,11.9673133987674,24.0003662165255,12.4206486460875,11.9834518068158,1213.62962962963,11.9837257142857,11.999633800238,810.336939721793
Point_425,11.9999084479641,12.0164103504389,11.9673133987674,12.4206486460875,24.0003662165255,1213.62962962963,11.9837257142857,11.9834518068158,7.99268248063906,8.00733093041725
Point_426,11.9999084479641,12.0164103504389,11.9673133987674,12.4206486460875,23.9992676004761,476.19255222525,24.0664677530411,342.001304631442,11.9834518068158,1213.62962962963
Point_427,11.9999084479641,24.0003662165255,12.4206486460875,24.0664677530411,12.0164103504389,11.9673133987674,1245.33966745843,539.390946502058,224.82332761578,327.68
Point_428,11.9999084479641,349.758505670447,423.154156577885,24.0003662165255,338.687338501292,312.634466308885,476.625454545455,335.222506393862,985.503759398496,349.991989319092
Point_429,11.9999084479641,12.0164103504389,787.219219219219,983.65478424015,184.934038800705,309.862884160756,960.234432234432,186.911942959002,373.957203994294,302.009216589862
Point_430,11.9999084479641,12.0164103504389,407.688958009331,1248.30476190476,471.906390639064,96.8393055042482,653.725685785536,655.36,998.64380952381,574.247535596933
Point_431,11.9999084479641,12.0164103504389,460.710017574692,476.625454545455,998.64380952381,1340.89002557545,703.742281879195,407.372183372183,655.36,407.688958009331
Point_432,11.9999084479641,12.0164103504389,702.798927613941,477.059144676979,921.420035149385,996.745247148289,431.157894736842,11.9673133987674,680.01037613489,1337.4693877551
Point_433,11.9999084479641,1216.44547563805,1028.01568627451,622.669833729216,1242.38862559242,816.647975077882,918.192644483363,356.658503401361,716.24043715847,1057.03225806452
Point_434,11.9999084479641,356.658503401361,1216.44547563805,1245.33966745843,1028.01568627451,1052.78714859438,1285.01960784314,284.629750271444,1059.16767676768,675.628865979381
