id,lat_req,lon_req,lat_near,lon_near,dist_km,depth,max_max,ti_max_max
134,34.917000000000002,139.81700000000001,34.888317108154297,139.93055725097656,10.835744139229876,35.568111419677734,0.48068086426932211,2013-10-15T21:00:00
135,45.399999999999999,141.68299999999999,45.460678100585938,141.58633422851562,10.120453467315018,71.313247680664062,0.60284131121393725,2015-10-01T22:00:00
136,44.017000000000003,144.28299999999999,44.061691284179688,144.2691650390625,5.0910137246519502,10,0.5667992267644586,2021-02-15T22:00:00
137,24.300000000000001,153.96700000000001,24.241497039794922,153.99977111816406,7.3043294812942561,1521.5106201171875,0.5650787353515625,2006-09-02T20:00:00
138,43.206699999999998,141.00530000000001,43.223949432373047,141.04635620117188,3.8403679659061436,26.815103530883789,0.47550101539356976,2021-02-15T22:00:00
139,32.946100000000001,131.96080000000001,33.006446838378906,131.95523071289062,6.7303516942773616,10,0.59921396167805541,2004-08-30T07:00:00
140,-17.600000000000001,146.11670000000001,-17.711013793945312,146.25,18.758198968361388,24,0.88948376312213817,2011-02-02T12:00:00
141,70.332999999999998,31.100000000000001,70.267669677734375,31.164789199829102,7.6595780839169416,161.26010131835938,0.72497510878454696,2020-01-09T07:00:00
142,30.152280000000001,-85.700000000000003,30.132633209228516,-85.75677490234375,5.8803043191080091,10,1.3086503073787827,1995-10-05T00:00:00
143,53.25,-132.06999999999999,53.256614685058594,-131.76678466796875,20.184974676698143,10,1.0642773217919477,2002-12-15T01:00:00
144,50.039999999999999,-125.25,50.013874053955078,-125.15776062011719,7.2010887604259874,19.329351425170898,1.0166918375928293,2008-01-05T11:00:00
145,49.200000000000003,-122.91,49.052188873291016,-123.10098266601562,21.523552125362954,10,0.85859257636211961,1997-01-01T07:00:00
146,-12.973000000000001,-38.517000000000003,-13.133454322814941,-38.5,17.93651002159892,513.385986328125,0.12097439198849848,2011-10-18T11:00:00
147,-20.318000000000001,118.575,-20.310745239257812,118.5,7.8624149282734619,10,1.4987368582693199,1999-12-14T21:00:00
148,13.433,144.65000000000001,13.37679386138916,144.5,17.386960907904218,2162.286376953125,0.29661874747253808,2002-12-08T10:00:00
149,70.980317999999997,25.972697,70.895614624023438,26.080656051635742,10.202001283579026,137.23622131347656,0.78562365553268243,1993-02-03T16:00:00
150,68.212638999999996,14.482149,68.1754150390625,14.715211868286133,10.478785354623408,25.12017822265625,1.1946558928878006,2006-01-11T21:00:00
151,42.406101,-8.6911000999999999,42.448043823242188,-9.0177478790283203,27.212934392341687,53.921581268310547,0.56143000911739882,2010-02-27T16:00:00
152,24.452200000000001,122.9419,24.232473373413086,122.99958801269531,25.12179257197047,10,0.56908423884984871,2005-08-31T11:00:00
153,60.398046000000001,5.320487,60.278179168701172,5.1154494285583496,17.46293810229546,10,0.91168165823814518,2020-02-10T23:00:00
154,5.8879999999999999,95.316999999999993,5.9890637397766113,95.25,13.460956408631448,459.03839111328125,0.093635201691308081,1994-07-30T05:00:00
155,31.453299999999999,-81.362799999999993,31.389514923095703,-81.262733459472656,11.851744309869556,10,1.7997117361746273,2017-09-11T13:00:00
156,34.6554,129.47819999999999,34.735317230224609,129.42140197753906,10.292327592107718,63.350265502929688,0.62795215177578045,2020-09-02T17:00:00
157,-32.9238,151.78890000000001,-33.006614685058594,151.75,9.8978955330212166,20.31266975402832,0.37374902778915325,1998-08-07T11:00:00
158,-37.649999999999999,176.18299999999999,-37.495780944824219,176.25,18.136532314487276,57.3287353515625,0.46957019281933321,2008-07-26T13:00:00
159,33.361116670000001,129.5752833,33.37860107421875,129.69821166992188,11.579889954383052,10,0.53413449074392716,2022-09-05T19:00:00
160,-3.7149999999999999,-38.476999999999997,-3.4978253841400146,-38.5,24.283264230861551,25.130477905273438,0.099971658725940868,2011-10-18T14:00:00
161,34.719999999999999,-76.670000000000002,34.618862152099609,-76.790542602539062,15.747984376917179,15.613996505737305,1.1583934573240775,1996-09-06T02:00:00
